state,species,taxon_general,taxon_specific,Ranking,Notes,acceptedName
michigan,Rorippa aquatica,Plants,NA,T,NA,Rorippa aquatica
michigan,Rhynchospora scirpoides,Plants,NA,T,NA,Rhynchospora scirpoides
michigan,Rhexia mariana,Plants,NA,T,NA,Rhexia mariana
michigan,Ranunculus rhomboideus,Plants,NA,T,NA,Ranunculus rhomboideus
michigan,Ranunculus macounii,Plants,NA,T,NA,Ranunculus macounii
michigan,Ranunculus cymbalaria,Plants,NA,T,NA,Halerpestes cymbalaria
michigan,Ranunculus ambigens,Plants,NA,T,NA,Ranunculus ambigens
michigan,Pycnanthemum pilosum,Plants,NA,T,NA,Pycnanthemum verticillatum
michigan,Pycnanthemum muticum,Plants,NA,T,NA,Pycnanthemum muticum
michigan,Pterospora andromedea,Plants,NA,T,NA,Pterospora andromedea
michigan,Prosartes trachycarpa,Plants,NA,T,NA,Prosartes trachycarpa
michigan,Prenanthes crepidinea,Plants,NA,T,NA,Nabalus serpentarius
michigan,Potentilla supina,Plants,NA,T,NA,Potentilla supina
michigan,Potentilla litoralis,Plants,NA,T,NA,Potentilla pensylvanica
michigan,Potamogeton vaseyi,Plants,NA,T,NA,Potamogeton vaseyi
michigan,Potamogeton hillii,Plants,NA,T,NA,Potamogeton hillii
michigan,Potamogeton bicupulatus,Plants,NA,T,NA,Potamogeton bicupulatus
michigan,Polemonium reptans,Plants,NA,T,NA,Polemonium reptans
michigan,Poa paludigena,Plants,NA,T,NA,Poa paludigena
michigan,Poa alpina,Plants,NA,T,NA,Poa alpina
michigan,Piptatherum canadense,Plants,NA,T,NA,Piptatheropsis canadensis
michigan,Phlox maculata,Plants,NA,T,NA,Phlox maculata
michigan,Phacelia franklinii,Plants,NA,T,NA,Phacelia franklinii
michigan,Petasites sagittatus,Plants,NA,T,NA,Petasites frigidus
michigan,Persicaria careyi,Plants,NA,T,NA,Persicaria careyi
michigan,Penstemon calycosus,Plants,NA,T,NA,Penstemon calycosus
michigan,Pellaea atropurpurea,Plants,NA,T,NA,Pellaea atropurpurea
michigan,Parnassia palustris,Plants,NA,T,NA,Parnassia palustris
michigan,Panicum verrucosum,Plants,NA,T,NA,Panicum verrucosum
michigan,Panicum philadelphicum,Plants,NA,T,NA,Panicum philadelphicum
michigan,Panax quinquefolius,Plants,NA,T,NA,Panax quinquefolius
michigan,Packera indecora,Plants,NA,T,NA,Packera indecora
michigan,Osmorhiza depauperata,Plants,NA,T,NA,Osmorhiza depauperata
michigan,Orobanche fasciculata,Plants,NA,T,NA,Aphyllon fasciculatum
michigan,Oplopanax horridus,Plants,NA,T,NA,Oplopanax horridus
michigan,Omalotheca sylvatica,Plants,NA,T,NA,Omalotheca sylvatica
michigan,Nelumbo lutea,Plants,NA,T,NA,Nelumbo lutea
michigan,Myriophyllum farwellii,Plants,NA,T,NA,Myriophyllum farwellii
michigan,Myrica pensylvanica,Plants,NA,T,NA,Morella pensylvanica
michigan,Muhlenbergia richardsonis,Plants,NA,T,NA,Muhlenbergia richardsonis
michigan,Morus rubra,Plants,NA,T,NA,Morus rubra
michigan,Moehringia macrophylla,Plants,NA,T,NA,Moehringia macrophylla
michigan,Mikania scandens,Plants,NA,T,NA,Mikania scandens
michigan,Lycopus virginicus,Plants,NA,T,NA,Lycopus virginicus
michigan,Lycopodiella margueritae,Plants,NA,T,NA,Lycopodiella margueritae
michigan,Luzula parviflora,Plants,NA,T,NA,Luzula parviflora
michigan,Ludwigia sphaerocarpa,Plants,NA,T,NA,Ludwigia sphaerocarpa
michigan,Lonicera involucrata,Plants,NA,T,NA,Lonicera involucrata
michigan,Linum virginianum,Plants,NA,T,NA,Linum virginianum
michigan,Lechea pulchella,Plants,NA,T,NA,Lechea pulchella
michigan,Lactuca floridana,Plants,NA,T,NA,Lactuca floridana
michigan,Justicia americana,Plants,NA,T,NA,Justicia americana
michigan,Juncus vaseyi,Plants,NA,T,NA,Juncus vaseyi
michigan,Juncus stygius,Plants,NA,T,NA,Juncus stygius
michigan,Juncus scirpoides,Plants,NA,T,NA,Juncus scirpoides
michigan,Juncus militaris,Plants,NA,T,NA,Juncus militaris
michigan,Juncus brachycarpus,Plants,NA,T,NA,Juncus brachycarpus
michigan,Isotria verticillata,Plants,NA,T,NA,Isotria verticillata
michigan,Iris lacustris,Plants,NA,T,NA,Iris lacustris
michigan,Hypericum adpressum,Plants,NA,T,NA,Hypericum adpressum
michigan,Hydrastis canadensis,Plants,NA,T,NA,Hydrastis canadensis
michigan,Hieracium paniculatum,Plants,NA,T,NA,Hieracium paniculatum
michigan,Helianthus mollis,Plants,NA,T,NA,Helianthus mollis
michigan,Gymnocarpium robertianum,Plants,NA,T,NA,Gymnocarpium robertianum
michigan,Gratiola virginiana,Plants,NA,T,NA,Gratiola virginiana
michigan,Gratiola aurea,Plants,NA,T,NA,Gratiola aurea
michigan,Glyceria melicaria,Plants,NA,T,NA,Glyceria melicaria
michigan,Geum triflorum,Plants,NA,T,NA,Geum triflorum
michigan,Gentianella quinquefolia,Plants,NA,T,NA,Gentianella quinquefolia
michigan,Gentiana linearis,Plants,NA,T,NA,Gentiana linearis
michigan,Galearis spectabilis,Plants,NA,T,NA,Galearis spectabilis
michigan,Fuirena pumila,Plants,NA,T,NA,Fuirena pumila
michigan,Fraxinus profunda,Plants,NA,T,NA,Fraxinus profunda
michigan,Filipendula rubra,Plants,NA,T,NA,Filipendula rubra
michigan,Festuca altaica,Plants,NA,T,NA,Festuca altaica
michigan,Eutrochium fistulosum,Plants,NA,T,NA,Eutrochium fistulosum
michigan,Eurybia furcata,Plants,NA,T,NA,Eurybia furcata
michigan,Euphrasia nemorosa,Plants,NA,T,NA,Euphrasia nemorosa
michigan,Euphrasia hudsoniana,Plants,NA,T,NA,Euphrasia hudsoniana
michigan,Euphorbia commutata,Plants,NA,T,NA,Euphorbia commutata
michigan,Eupatorium sessilifolium,Plants,NA,T,NA,Eupatorium sessilifolium
michigan,Eryngium yuccifolium,Plants,NA,T,NA,Eryngium yuccifolium
michigan,Erigeron hyssopifolius,Plants,NA,T,NA,Erigeron hyssopifolius
michigan,Erigeron acris,Plants,NA,T,NA,Erigeron acris
michigan,Endodeca serpentaria,Plants,NA,T,NA,Aristolochia serpentaria
michigan,Empetrum nigrum,Plants,NA,T,NA,Empetrum nigrum
michigan,Eleocharis tricostata,Plants,NA,T,NA,Eleocharis tricostata
michigan,Eleocharis compressa,Plants,NA,T,NA,Eleocharis compressa
michigan,Dryopteris celsa,Plants,NA,T,NA,Dryopteris celsa
michigan,Draba reptans,Plants,NA,T,NA,Draba reptans
michigan,Draba incana,Plants,NA,T,NA,Draba incana
michigan,Draba cana,Plants,NA,T,NA,Draba cana
michigan,Dichanthelium leibergii,Plants,NA,T,NA,Panicum leibergii
michigan,Diarrhena obovata,Plants,NA,T,NA,Diarrhena obovata
michigan,Dennstaedtia punctilobula,Plants,NA,T,NA,Dennstaedtia punctilobula
michigan,Dalibarda repens,Plants,NA,T,NA,Dalibarda repens
michigan,Cystopteris tennesseensis,Plants,NA,T,NA,Cystopteris tennesseensis
michigan,Cypripedium candidum,Plants,NA,T,NA,Cypripedium candidum
michigan,Cryptogramma acrostichoides,Plants,NA,T,NA,Cryptogramma acrostichoides
michigan,Corydalis flavula,Plants,NA,T,NA,Corydalis flavula
michigan,Coreopsis palmata,Plants,NA,T,NA,Coreopsis palmata
michigan,Coptidium lapponicum,Plants,NA,T,NA,Ranunculus lapponicus
michigan,Collinsia parviflora,Plants,NA,T,NA,Collinsia parviflora
michigan,Cirsium pitcheri,Plants,NA,T,NA,Cirsium pitcheri
michigan,Cerastium brachypodum,Plants,NA,T,NA,Cerastium brachypodum
michigan,Ceanothus sanguineus,Plants,NA,T,NA,Ceanothus sanguineus
michigan,Castilleja septentrionalis,Plants,NA,T,NA,Castilleja pallida
michigan,Carex typhina,Plants,NA,T,NA,Carex typhina
michigan,Carex tincta,Plants,NA,T,NA,Carex tincta
michigan,Carex seorsa,Plants,NA,T,NA,Carex seorsa
michigan,Carex scirpoidea,Plants,NA,T,NA,Carex scirpoidea
michigan,Carex rossii,Plants,NA,T,NA,Carex rossii
michigan,Carex oligocarpa,Plants,NA,T,NA,Carex oligocarpa
michigan,Carex novae-angliae,Plants,NA,T,NA,Carex novae-angliae
michigan,Carex media,Plants,NA,T,NA,Carex media
michigan,Carex lupuliformis,Plants,NA,T,NA,Carex lupuliformis
michigan,Carex conjuncta,Plants,NA,T,NA,Carex conjuncta
michigan,Carex atratiformis,Plants,NA,T,NA,Carex atratiformis
michigan,Carex assiniboinensis,Plants,NA,T,NA,Carex assiniboinensis
michigan,Carex albolutescens,Plants,NA,T,NA,Carex albolutescens
michigan,Cardamine maxima,Plants,NA,T,NA,Cardamine maxima
michigan,Canadanthus modestus,Plants,NA,T,NA,Canadanthus modestus
michigan,Camassia scilloides,Plants,NA,T,NA,Camassia scilloides
michigan,Calypso bulbosa,Plants,NA,T,NA,Calypso bulbosa
michigan,Caltha natans,Plants,NA,T,NA,Caltha natans
michigan,Callitriche heterophylla,Plants,NA,T,NA,Callitriche heterophylla
michigan,Calamagrostis stricta,Plants,NA,T,NA,Calamagrostis stricta
michigan,Bromus pumpellianus,Plants,NA,T,NA,Bromus pumpellianus
michigan,Braya humilis,Plants,NA,T,NA,Braya humilis
michigan,Botrychium spathulatum,Plants,NA,T,NA,Botrychium spathulatum
michigan,Botrychium mormo,Plants,NA,T,NA,Botrychium mormo
michigan,Botrychium hesperium,Plants,NA,T,NA,Botrychium hesperium
michigan,Botrychium campestre,Plants,NA,T,NA,Botrychium campestre
michigan,Boechera dentata,Plants,NA,T,NA,Boechera dentata
michigan,Bistorta vivipara,Plants,NA,T,NA,Bistorta vivipara
michigan,Berula erecta,Plants,NA,T,NA,Berula erecta
michigan,Beckmannia syzigachne,Plants,NA,T,NA,Beckmannia syzigachne
michigan,Bartonia paniculata,Plants,NA,T,NA,Bartonia paniculata
michigan,Astragalus canadensis,Plants,NA,T,NA,Astragalus canadensis
michigan,Asplenium rhizophyllum,Plants,NA,T,NA,Asplenium rhizophyllum
michigan,Asclepias sullivantii,Plants,NA,T,NA,Asclepias sullivantii
michigan,Asclepias purpurascens,Plants,NA,T,NA,Asclepias purpurascens
michigan,Asclepias hirtella,Plants,NA,T,NA,Asclepias hirtella
michigan,Artemisia ludoviciana,Plants,NA,T,NA,Artemisia ludoviciana
michigan,Aristida longespica,Plants,NA,T,NA,Aristida longespica
michigan,Allium schoenoprasum,Plants,NA,T,NA,Allium schoenoprasum
michigan,Agrimonia rostellata,Plants,NA,T,NA,Agrimonia rostellata
michigan,Agoseris glauca,Plants,NA,T,NA,Agoseris glauca
michigan,Aspidoscelis sexlineata,Reptiles,Lizards,T,NA,Aspidoscelis sexlineata
michigan,Clemmys guttata,Reptiles,NA,T,NA,Clemmys guttata
michigan,Pantherophis gloydi,Reptiles,Snakes,T,NA,Pantherophis vulpinus
minnesota,Phalaropus tricolor,Birds,NA,T,NA,Phalaropus tricolor
minnesota,Sterna hirundo,Birds,NA,T,NA,Sterna hirundo
minnesota,Erimystax x-punctatus,Fish,NA,T,NA,Erimystax x-punctatus
minnesota,Fundulus sciadicus,Fish,NA,T,NA,Fundulus sciadicus
minnesota,Ictiobus niger,Fish,NA,T,NA,Ictiobus niger
minnesota,Notropis anogenus,Fish,NA,T,NA,Notropis anogenus
minnesota,Polyodon spathula,Fish,NA,T,NA,Polyodon spathula
minnesota,Allocetraria oakesiana,Fungi,NA,T,NA,Usnocetraria oakesiana
minnesota,Arthrorhaphis citrinella,Fungi,NA,T,NA,Arthrorhaphis citrinella
minnesota,Coccocarpia palmicola,Fungi,NA,T,NA,Coccocarpia palmicola
minnesota,Lecanora epanora,Fungi,NA,T,NA,Lecanora epanora
minnesota,Parmelia stuppea,Fungi,NA,T,NA,Parmotrema stuppeum
minnesota,Peltula bolanderi,Fungi,NA,T,NA,Peltula bolanderi
minnesota,Protopannaria pezizoides,Fungi,NA,T,NA,Protopannaria pezizoides
minnesota,Ramalina roesleri,Fungi,NA,T,NA,Ramalina roesleri
minnesota,Usnea mutabilis,Fungi,NA,T,NA,Usnea mutabilis
minnesota,Actinonaias ligamentina,Invertebrates,Mollusks,T,NA,Actinonaias ligamentina
minnesota,Alasmidonta marginata,Invertebrates,Mollusks,T,NA,Alasmidonta marginata
minnesota,Ellipsaria lineolata,Invertebrates,Mollusks,T,NA,Ellipsaria lineolata
minnesota,Elliptio dilatata,Invertebrates,Mollusks,T,NA,Eurynia dilatata
minnesota,Lasmigona costata,Invertebrates,Mollusks,T,NA,Lasmigona costata
minnesota,Ligumia subrostrata,Invertebrates,Mollusks,T,NA,Sagittunio subrostratus
minnesota,Quadrula metanevra,Invertebrates,Mollusks,T,NA,Theliderma metanevra
minnesota,Quadrula nodulata,Invertebrates,Mollusks,T,NA,Cyclonaias nodulata
minnesota,Truncilla donaciformis,Invertebrates,Mollusks,T,NA,Truncilla donaciformis
minnesota,Venustaconcha ellipsiformis,Invertebrates,Mollusks,T,NA,Venustaconcha ellipsiformis
minnesota,Vertigo meramecensis,Invertebrates,Mollusks,T,NA,Vertigo meramecensis
minnesota,Tutelina formicaria,Invertebrates,Arachnids,T,NA,Tutelina formicaria
minnesota,Ophiogomphus susbehcha,Invertebrates,Insects,T,NA,Ophiogomphus susbehcha
minnesota,Oarisma garita,Invertebrates,Insects,T,NA,Oarisma garita
minnesota,Chilostigma itascae,Invertebrates,Insects,T,NA,Chilostigma itascae
minnesota,Goera stylata,Invertebrates,Insects,T,NA,Goera stylata
minnesota,Hydroptila rono,Invertebrates,Insects,T,NA,Hydroptila rono
minnesota,Ironoquia punctatissima,Invertebrates,Insects,T,NA,Ironoquia punctatissima
minnesota,Lepidostoma libum,Invertebrates,Insects,T,NA,Lepidostoma libum
minnesota,Limnephilus rossi,Invertebrates,Insects,T,NA,Limnephilus rothi
minnesota,Oecetis ditissa,Invertebrates,Insects,T,NA,Oecetis ditissa
minnesota,Oxyethira ecornuta,Invertebrates,Insects,T,NA,Oxyethira ecornuta
minnesota,Parapsyche apicalis,Invertebrates,Insects,T,NA,Parapsyche apicalis
minnesota,Polycentropus glacialis,Invertebrates,Insects,T,NA,Holocentropus glacialis
minnesota,Ylodes frontalis,Invertebrates,Insects,T,NA,Ylodes frontalis
minnesota,Cicindela lepida,Invertebrates,Insects,T,NA,NA
minnesota,Spilogale putorius,Mammals,NA,T,NA,Spilogale putorius
minnesota,Thomomys talpoides,Mammals,NA,T,NA,Thomomys talpoides
minnesota,Achillea alpina,Plants,Vascular,T,NA,Achillea alpina
minnesota,Ammophila breviligulata,Plants,Vascular,T,NA,Ammophila breviligulata
minnesota,Aristida tuberculosa,Plants,Vascular,T,NA,Aristida tuberculosa
minnesota,Arnica lonchophylla,Plants,Vascular,T,NA,Arnica lonchophylla
minnesota,Arnoglossum plantagineum,Plants,Vascular,T,NA,Arnoglossum plantagineum
minnesota,Arnoglossum reniforme,Plants,Vascular,T,NA,Arnoglossum reniforme
minnesota,Asclepias amplexicaulis,Plants,Vascular,T,NA,Asclepias amplexicaulis
minnesota,Asclepias hirtella,Plants,Vascular,T,NA,Asclepias hirtella
minnesota,Asclepias sullivantii,Plants,Vascular,T,NA,Asclepias sullivantii
minnesota,Asplenium trichomanes,Plants,Vascular,T,NA,Asplenium trichomanes
minnesota,Aureolaria pedicularia,Plants,Vascular,T,NA,Aureolaria pedicularia
minnesota,Bacopa rotundifolia,Plants,Vascular,T,NA,Bacopa rotundifolia
minnesota,Berula erecta,Plants,Vascular,T,NA,Berula erecta
minnesota,Besseya bullii,Plants,Vascular,T,NA,Veronica bullii
minnesota,Bistorta vivipara,Plants,Vascular,T,NA,Bistorta vivipara
minnesota,Boechera retrofracta,Plants,Vascular,T,NA,Boechera retrofracta
minnesota,Botrychium lanceolatum,Plants,Vascular,T,NA,Botrychium lanceolatum
minnesota,Botrychium lunaria,Plants,Vascular,T,NA,Botrychium lunaria
minnesota,Botrychium mormo,Plants,Vascular,T,NA,Botrychium mormo
minnesota,Botrychium oneidense,Plants,Vascular,T,NA,Sceptridium oneidense
minnesota,Callitriche heterophylla,Plants,Vascular,T,NA,Callitriche heterophylla
minnesota,Cardamine pratensis,Plants,Vascular,T,NA,Cardamine pratensis
minnesota,Carex conjuncta,Plants,Vascular,T,NA,Carex conjuncta
minnesota,Carex davisii,Plants,Vascular,T,NA,Carex davisii
minnesota,Carex festucacea,Plants,Vascular,T,NA,Carex festucacea
minnesota,Carex garberi,Plants,Vascular,T,NA,Carex garberi
minnesota,Carex laxiculmis,Plants,Vascular,T,NA,Carex laxiculmis
minnesota,Carex novae-angliae,Plants,Vascular,T,NA,Carex novae-angliae
minnesota,Carex rossii,Plants,Vascular,T,NA,Carex rossii
minnesota,Crassula aquatica,Plants,Vascular,T,NA,Crassula aquatica
minnesota,Cyperus acuminatus,Plants,Vascular,T,NA,Cyperus acuminatus
minnesota,Cypripedium arietinum,Plants,Vascular,T,NA,Cypripedium arietinum
minnesota,Deschampsia flexuosa,Plants,Vascular,T,NA,Avenella flexuosa
minnesota,Desmodium cuspidatum,Plants,Vascular,T,NA,Desmodium cuspidatum
minnesota,Desmodium nudiflorum,Plants,Vascular,T,NA,Desmodium nudiflorum
minnesota,Diplazium pycnocarpon,Plants,Vascular,T,NA,Homalosorus pycnocarpos
minnesota,Eleocharis flavescens,Plants,Vascular,T,NA,Eleocharis flavescens
minnesota,Eleocharis robbinsii,Plants,Vascular,T,NA,Eleocharis robbinsii
minnesota,Erigeron lonchophyllus,Plants,Vascular,T,NA,Erigeron lonchophyllus
minnesota,Eupatorium sessilifolium,Plants,Vascular,T,NA,Eupatorium sessilifolium
minnesota,Floerkea proserpinacoides,Plants,Vascular,T,NA,Floerkea proserpinacoides
minnesota,Gaylussacia baccata,Plants,Vascular,T,NA,Gaylussacia baccata
minnesota,Hamamelis virginiana,Plants,Vascular,T,NA,Hamamelis virginiana
minnesota,Heteranthera limosa,Plants,Vascular,T,NA,Heteranthera limosa
minnesota,Hudsonia tomentosa,Plants,Vascular,T,NA,Hudsonia tomentosa
minnesota,Huperzia porophila,Plants,Vascular,T,NA,Huperzia porophila
minnesota,Leersia lenticularis,Plants,Vascular,T,NA,Leersia lenticularis
minnesota,Lespedeza leptostachya,Plants,Vascular,T,NA,Lespedeza leptostachya
minnesota,Luzula parviflora,Plants,Vascular,T,NA,Luzula parviflora
minnesota,Melica nitens,Plants,Vascular,T,NA,Melica nitens
minnesota,Minuartia dawsonensis,Plants,Vascular,T,NA,Sabulina dawsonensis
minnesota,Moehringia macrophylla,Plants,Vascular,T,NA,Moehringia macrophylla
minnesota,Napaea dioica,Plants,Vascular,T,NA,Napaea dioica
minnesota,Nymphaea leibergii,Plants,Vascular,T,NA,Nymphaea leibergii
minnesota,Orobanche fasciculata,Plants,Vascular,T,NA,Aphyllon fasciculatum
minnesota,Orobanche ludoviciana,Plants,Vascular,T,NA,Aphyllon ludovicianum
minnesota,Orobanche uniflora,Plants,Vascular,T,NA,Aphyllon uniflorum
minnesota,Phacelia franklinii,Plants,Vascular,T,NA,Phacelia franklinii
minnesota,Carex jamesii,Plants,Vascular,T,NA,Carex jamesii
minnesota,Piptatherum canadense,Plants,Vascular,T,NA,Piptatheropsis canadensis
minnesota,Platanthera flava,Plants,Vascular,T,NA,Platanthera flava
minnesota,Poa paludigena,Plants,Vascular,T,NA,Poa paludigena
minnesota,Polystichum braunii,Plants,Vascular,T,NA,Polystichum braunii
minnesota,Rhynchospora capillacea,Plants,Vascular,T,NA,Rhynchospora capillacea
minnesota,Rotala ramosior,Plants,Vascular,T,NA,Rotala ramosior
minnesota,Rubus chamaemorus,Plants,Vascular,T,NA,Rubus chamaemorus
minnesota,Rubus fulleri,Plants,Vascular,T,NA,Rubus wheeleri
minnesota,Rubus semisetosus,Plants,Vascular,T,NA,Rubus semisetosus
minnesota,Rudbeckia triloba,Plants,Vascular,T,NA,Rudbeckia triloba
minnesota,Sagittaria calycina,Plants,Vascular,T,NA,Sagittaria montevidensis
minnesota,Salicornia rubra,Plants,Vascular,T,NA,Salicornia rubra
minnesota,Salix pellita,Plants,Vascular,T,NA,Salix pellita
minnesota,Scleria verticillata,Plants,Vascular,T,NA,Scleria verticillata
minnesota,Scutellaria ovata,Plants,Vascular,T,NA,Scutellaria ovata
minnesota,Shinnersoseris rostrata,Plants,Vascular,T,NA,Shinnersoseris rostrata
minnesota,Silene nivea,Plants,Vascular,T,NA,Silene nivea
minnesota,Spiranthes casei,Plants,Vascular,T,NA,Spiranthes casei
minnesota,Carex laevivaginata,Plants,Vascular,T,NA,Carex laevivaginata
minnesota,Sullivantia sullivantii,Plants,Vascular,T,NA,Sullivantia sullivantii
minnesota,Trichophorum clintonii,Plants,Vascular,T,NA,Trichophorum clintonii
minnesota,Eleocharis rostellata,Plants,Vascular,T,NA,Eleocharis rostellata
minnesota,Utricularia resupinata,Plants,Vascular,T,NA,Utricularia resupinata
minnesota,Valeriana edulis,Plants,Vascular,T,NA,Valeriana edulis
minnesota,Viola lanceolata,Plants,Vascular,T,NA,Viola lanceolata
minnesota,Viola nuttallii,Plants,Vascular,T,NA,Viola nuttallii
minnesota,Vitis aestivalis,Plants,Vascular,T,NA,Vitis aestivalis
minnesota,Woodsia alpina,Plants,Vascular,T,NA,Woodsia alpina
minnesota,Woodsia glabella,Plants,Vascular,T,NA,Woodsia glabella
minnesota,Woodsia scopulina,Plants,Vascular,T,NA,Woodsia scopulina
minnesota,Carex sterilis,Plants,Vascular,T,NA,Carex sterilis
minnesota,Phemeranthus rugospermus,Plants,Vascular,T,NA,Phemeranthus rugospermus
minnesota,Subularia aquatic,Plants,Vascular,T,NA,Subularia aquatica
minnesota,Utricularia geminiscapa,Plants,Vascular,T,NA,Utricularia geminiscapa
minnesota,Cirriphyllum piliferum,Plants,Nonvascular,T,NA,Cirriphyllum piliferum
minnesota,Cryptocolea imbricata,Plants,Nonvascular,T,NA,Cryptocolea imbricata
minnesota,Cynodontium schisti,Plants,Nonvascular,T,NA,Cynodontium schisti
minnesota,Lescuraea saxicola,Plants,Nonvascular,T,NA,Lescuraea saxicola
minnesota,Sphagnum compactum,Plants,Nonvascular,T,NA,Sphagnum compactum
minnesota,Sphagnum lescurii,Plants,Nonvascular,T,NA,Sphagnum lescurii
minnesota,Trichocolea tomentella,Plants,Nonvascular,T,NA,Trichocolea tomentella
minnesota,Crotalus horridus,Reptiles,Snakes,T,NA,Crotalus horridus
minnesota,Emydoidea blandingii,Reptiles,Turtles,T,NA,Emydoidea blandingii
minnesota,Glyptemys insculpta,Reptiles,Turtles,T,NA,Glyptemys insculpta
