species,kingdom,phylum,class,order,family,genus,main_common_name,population_trend,marine_system,freshwater_system,terrestrial_system,state
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Maine
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Maryland
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Massachusetts
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Michigan
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Minnesota
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Mississippi
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Missouri
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Montana
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Navajo Nation
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Nevada
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,New Hampshire
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,New Jersey
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,New Mexico
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,New York
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,North Carolina
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,North Dakota
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Ohio
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Oklahoma
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Oregon
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Pennsylvania
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Rhode Island
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,South Carolina
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,South Dakota
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Tennessee
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Texas
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Utah
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Vermont
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Virginia
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Washington
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,West Virginia
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Wisconsin
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Wyoming
Podomys floridanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Podomys,Florida Mouse,Decreasing,FALSE,FALSE,TRUE,Florida
Pogonomyrmex anergismus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,texas
Pogonomyrmex anergismus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,new mexico
Pogonomyrmex anergismus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,arizona
Pogonomyrmex colei,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,arizona
Pogonomyrmex colei,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,Nevada
Pogonomyrmex colei,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Pogonomyrmex,NA,NA,FALSE,FALSE,TRUE,California
Polyergus breviceps,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,Idaho
Polyergus breviceps,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,Indiana
Polyergus lucidus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,Florida
Polyergus lucidus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Polyergus,NA,NA,FALSE,FALSE,TRUE,Indiana
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Alabama
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Arkansas
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Illinois
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Indiana
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Iowa
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Kansas
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Kentucky
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Louisiana
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Michigan
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Minnesota
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Mississippi
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Missouri
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Montana
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Nebraska
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,New York
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,North Carolina
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,North Dakota
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Ohio
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Oklahoma
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Pennsylvania
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,South Dakota
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Tennessee
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Texas
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Virginia
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,West Virginia
Polyodon spathula,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,POLYODONTIDAE,Polyodon,Paddlefish,Unknown,FALSE,TRUE,FALSE,Wisconsin
Polyscias bisattenuata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Polyscias,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Polyscias flynnii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Polyscias,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Polyscias gymnocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Polyscias,Koolau Tetraplasandra,NA,FALSE,FALSE,TRUE,Hawaii
Polyscias racemosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Polyscias,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Polyscias waialealae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Polyscias,NA,Unknown,FALSE,FALSE,TRUE,Hawaii
Polyscias waimeae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Polyscias,NA,Unknown,FALSE,FALSE,TRUE,Hawaii
Polysticta stelleri,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Polysticta,Steller's Eider,Decreasing,TRUE,TRUE,TRUE,Alaska
Pomatomus saltatrix,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMATOMIDAE,Pomatomus,Bluefish,Decreasing,TRUE,FALSE,FALSE,Georgia
Pomatomus saltatrix,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMATOMIDAE,Pomatomus,Bluefish,Decreasing,TRUE,FALSE,FALSE,Louisiana
Pomatomus saltatrix,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMATOMIDAE,Pomatomus,Bluefish,Decreasing,TRUE,FALSE,FALSE,New York
Pomatomus saltatrix,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMATOMIDAE,Pomatomus,Bluefish,Decreasing,TRUE,FALSE,FALSE,Rhode Island
Popenaias popeii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Popenaias,NA,NA,FALSE,TRUE,FALSE,New Mexico
Popenaias popeii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Popenaias,NA,NA,FALSE,TRUE,FALSE,Texas
Porites pukoensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,NA,Unknown,TRUE,FALSE,FALSE,NA
Portulaca sclerocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,PORTULACACEAE,Portulaca,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Potamilus amphichaenus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Texas Heelsplitter,NA,FALSE,TRUE,FALSE,Louisiana
Potamilus amphichaenus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Texas Heelsplitter,NA,FALSE,TRUE,FALSE,Texas
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Arkansas
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Illinois
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Indiana
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Iowa
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Kentucky
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Louisiana
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Minnesota
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Mississippi
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Missouri
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,New York
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Ohio
Potamilus capax,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Fat Pocketbook,Decreasing,FALSE,TRUE,FALSE,Wisconsin
Potamilus inflatus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Alabama Heelsplitter,NA,FALSE,TRUE,FALSE,Alabama
Potamilus inflatus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Alabama Heelsplitter,NA,FALSE,TRUE,FALSE,Louisiana
Potamilus inflatus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Alabama Heelsplitter,NA,FALSE,TRUE,FALSE,Mississippi
Potamogeton ogdenii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,POTAMOGETONACEAE,Potamogeton,NA,Decreasing,FALSE,TRUE,FALSE,Connecticut
Potamogeton ogdenii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,POTAMOGETONACEAE,Potamogeton,NA,Decreasing,FALSE,TRUE,FALSE,Massachusetts
Potamogeton ogdenii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,POTAMOGETONACEAE,Potamogeton,NA,Decreasing,FALSE,TRUE,FALSE,New York
Potamogeton ogdenii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,POTAMOGETONACEAE,Potamogeton,NA,Decreasing,FALSE,TRUE,FALSE,Vermont
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Alabama
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Florida
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Georgia
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Louisiana
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Mississippi
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,North Carolina
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,South Carolina
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Texas
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Alabama
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Florida
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Georgia
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Louisiana
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Mississippi
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,North Carolina
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,South Carolina
Pristis pectinata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Smalltooth Sawfish,Decreasing,TRUE,FALSE,FALSE,Texas
Pristis pristis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Largetooth Sawfish,Decreasing,TRUE,TRUE,FALSE,Florida
Pristis pristis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Largetooth Sawfish,Decreasing,TRUE,TRUE,FALSE,Texas
Pristis pristis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Largetooth Sawfish,Decreasing,TRUE,TRUE,FALSE,Florida
Pristis pristis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Largetooth Sawfish,Decreasing,TRUE,TRUE,FALSE,Texas
Pritchardia affinis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia aylmer-robinsonii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia flynnii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,Flynn's Loulu,Decreasing,FALSE,FALSE,TRUE,Hawaii
Pritchardia forbesiana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia glabrata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia hardyi,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia kaalae,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Pritchardia lanaiensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia lanigera,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia limahuliensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia lowreyana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia minor,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,Alakai Swamp Pritchardia,Decreasing,FALSE,FALSE,TRUE,Hawaii
Pritchardia munroi,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia napaliensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia perlmanii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia remota,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia schattaueri,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia viscosa,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Pritchardia waialealeana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Pritchardia,NA,NA,FALSE,FALSE,TRUE,Hawaii
Procambarus acherontis,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Procambarus,Orlando Cave Crayfish,Unknown,FALSE,TRUE,FALSE,Florida
Procambarus apalachicolae,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Procambarus,Coastal Flatwoods Crayfish,Unknown,FALSE,TRUE,FALSE,Florida
Procambarus attiguus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Procambarus,Silver Glen Springs Cave Crayfish,Unknown,FALSE,TRUE,FALSE,Florida
