state,species,taxon_general,taxon_specific,status,acceptedName
pennsylvania,Alasmidonta heterodon,Invertebrates,Mollusks,E,Alasmidonta heterodon
pennsylvania,Scirpus ancistrochaetus,Plants,NA,E,Scirpus ancistrochaetus
pennsylvania,Trifolium stoloniferum,Plants,NA,E,Trifolium stoloniferum
pennsylvania,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
rhode island,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
rhode island,Nicrophorus americanus,Invertebrates,Insects,E,Nicrophorus americanus
rhode island,Calidris canutus,Birds,NA,T,Calidris canutus
rhode island,Charadrius melodus,Birds,NA,T,Charadrius melodus
rhode island,Eretmochelys imbricata,Reptiles,Turtles,E,Eretmochelys imbricata
rhode island,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
rhode island,Sterna dougallii,Birds,NA,E,Sterna dougallii
rhode island,Agalinis acuta,Plants,NA,E,Agalinis acuta
rhode island,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
south carolina,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
south carolina,Lasmigona decorata,Invertebrates,Mollusks,E,Lasmigona decorata
south carolina,Calidris canutus,Birds,NA,T,Calidris canutus
south carolina,Trichechus manatus,Mammals,NA,T,Trichechus manatus
south carolina,Charadrius melodus,Birds,NA,T,Charadrius melodus
south carolina,Ambystoma cingulatum,Amphibians,Salamanders,T,Ambystoma cingulatum
south carolina,Chelonia mydas,Reptiles,Turtles,T,Chelonia mydas
south carolina,Lepidochelys kempii,Reptiles,Turtles,E,Lepidochelys kempii
south carolina,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
south carolina,Caretta caretta,Reptiles,Turtles,T,Caretta caretta
south carolina,Mycteria americana,Birds,NA,T,Mycteria americana
south carolina,Setophaga kirtlandii,Birds,NA,E,Setophaga kirtlandii
south carolina,Vermivora bachmanii,Birds,NA,E,Vermivora bachmanii
south carolina,Picoides borealis,Birds,NA,E,Picoides borealis
south carolina,Amaranthus pumilus,Plants,NA,T,Amaranthus pumilus
south carolina,Amphianthus pusillus,Plants,NA,T,Gratiola amphiantha
south carolina,Sagittaria fasciculata,Plants,NA,E,Sagittaria fasciculata
south carolina,Schwalbea americana,Plants,NA,E,Schwalbea americana
south carolina,Echinacea laevigata,Plants,NA,E,Echinacea laevigata
south carolina,Oxypolis canbyi,Plants,NA,E,Tiedemannia canbyi
south carolina,Ribes echinellum,Plants,NA,T,Ribes echinellum
south carolina,Ptilimnium nodosum,Plants,NA,E,Ptilimnium nodosum
south carolina,Hexastylis naniflora,Plants,NA,T,Hexastylis naniflora
south carolina,Sisyrinchium dichotomum,Plants,NA,E,Sisyrinchium dichotomum
south carolina,Gymnoderma lineare,Plants,NA,E,Cetradonia linearis
south carolina,Lysimachia asperulaefolia,Plants,NA,E,Lysimachia asperulifolia
south carolina,Platanthera integrilabia,Plants,NA,T,Platanthera integrilabia
south carolina,Helonias bullata,Plants,NA,T,Helonias bullata
south carolina,Sarracenia rubra,Plants,NA,E,Sarracenia rubra
south carolina,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
south carolina,Lindera melissifolia,Plants,NA,E,Lindera melissifolia
south carolina,Isoetes melanospora,Plants,NA,E,Isoetes melanospora
south carolina,Rhus michauxii,Plants,NA,E,Rhus michauxii
south carolina,Helianthus schweinitzii,Plants,NA,E,Helianthus schweinitzii
south carolina,Trillium persistens,Plants,NA,E,Trillium persistens
south carolina,Trillium reliquum,Plants,NA,E,Trillium reliquum
south dakota,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
south dakota,Nicrophorus americanus,Invertebrates,Insects,E,Nicrophorus americanus
south dakota,Grus americana,Birds,NA,E,Grus americana
south dakota,Mustela nigripes,Mammals,NA,E,Mustela nigripes
south dakota,Lampsilis higginsii,Invertebrates,Mollusks,E,Lampsilis higginsii
south dakota,Calidris canutus,Birds,NA,T,Calidris canutus
south dakota,Leptodea leptodon,Invertebrates,Mollusks,E,Leptodea leptodon
south dakota,Charadrius melodus,Birds,NA,T,Charadrius melodus
south dakota,Notropis topeka,Fish,NA,E,Notropis topeka
south dakota,Hesperia dacotae,Invertebrates,Insects,T,Hesperia dacotae
south dakota,Oarisma poweshiek,Invertebrates,Insects,E,Oarisma poweshiek
south dakota,Scaphirhynchus albus,Fish,NA,E,Scaphirhynchus albus
south dakota,Sterna antillarum,Birds,NA,E,Sternula antillarum
south dakota,Platanthera praeclara,Plants,NA,T,Platanthera praeclara
south dakota,Rhodiola integrifolia,Plants,NA,T,Rhodiola integrifolia
tennessee,Epioblasma othcaloogensis,Invertebrates,Mollusks,E,Epioblasma othcaloogensis
tennessee,Myotis grisescens,Mammals,NA,E,Myotis grisescens
tennessee,Myotis sodalis,Mammals,NA,E,Myotis sodalis
tennessee,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
tennessee,Corynorhinus townsendii,Mammals,NA,E,Corynorhinus townsendii
tennessee,Villosa trabalis,Invertebrates,Mollusks,E,Venustaconcha trabalis
tennessee,Villosa fabalis,Invertebrates,Mollusks,E,Paetulunio fabalis
tennessee,Epioblasma torulosa,Invertebrates,Mollusks,E,Epioblasma torulosa
tennessee,Epioblasma turgidula,Invertebrates,Mollusks,E,Epioblasma turgidula
tennessee,Epioblasma florentina,Invertebrates,Mollusks,E,Epioblasma florentina
tennessee,Erimystax cahni,Fish,NA,T,Erimystax cahni
tennessee,Erimonax monachus,Fish,NA,T,Cyprinella monacha
tennessee,Pleurobema clava,Invertebrates,Mollusks,E,Pleurobema clava
tennessee,Pleurobema perovatum,Invertebrates,Mollusks,E,Pleurobema perovatum
tennessee,Pleurobema decisum,Invertebrates,Mollusks,E,Pleurobema decisum
tennessee,Epioblasma brevidens,Invertebrates,Mollusks,E,Epioblasma brevidens
tennessee,Epioblasma metastriata,Invertebrates,Mollusks,E,Epioblasma metastriata
tennessee,Orconectes shoupi,Invertebrates,Crustaceans,E,Orconectes shoupi
tennessee,Phoxinus cumberlandensis,Fish,NA,T,Chrosomus cumberlandensis
tennessee,Chrosomus saylori,Fish,NA,E,Chrosomus saylori
tennessee,Percina antesella,Fish,NA,E,Percina antesella
tennessee,Etheostoma akatulo,Fish,NA,E,Etheostoma akatulo
tennessee,Etheostoma wapiti,Fish,NA,E,Etheostoma wapiti
tennessee,Etheostoma susanae,Fish,NA,E,Etheostoma susanae
tennessee,Etheostoma percnurum,Fish,NA,E,Etheostoma percnurum
tennessee,Percina aurolineata,Fish,NA,T,Percina aurolineata
tennessee,Etheostoma boschungi,Fish,NA,T,Etheostoma boschungi
tennessee,Percina tanasi,Fish,NA,T,Percina tanasi
tennessee,Etheostoma trisella,Fish,NA,T,Etheostoma trisella
tennessee,Alasmidonta raveneliana,Invertebrates,Mollusks,E,Alasmidonta raveneliana
tennessee,Alasmidonta atropurpurea,Invertebrates,Mollusks,E,Alasmidonta atropurpurea
tennessee,Cyprogenia stegaria,Invertebrates,Mollusks,E,Cyprogenia stegaria
tennessee,Ptychobranchus subtentum,Invertebrates,Mollusks,E,Ptychobranchus subtentus
tennessee,Ptychobranchus greenii,Invertebrates,Mollusks,E,Ptychobranchus greenii
tennessee,Lampsilis virescens,Invertebrates,Mollusks,E,Lampsilis virescens
tennessee,Toxolasma cylindrellus,Invertebrates,Mollusks,E,Toxolasma cylindrellus
tennessee,Percina jenkinsi,Fish,NA,E,Percina jenkinsi
tennessee,Noturus crypticus,Fish,NA,E,Noturus crypticus
tennessee,Noturus stanauli,Fish,NA,E,Noturus stanauli
tennessee,Noturus baileyi,Fish,NA,E,Noturus baileyi
tennessee,Noturus flavipinnis,Fish,NA,T,Noturus flavipinnis
tennessee,Quadrula fragosa,Invertebrates,Mollusks,E,Quadrula fragosa
tennessee,Pyrgulopsis ogmorhaphe,Invertebrates,Mollusks,E,Marstonia ogmorhaphe
tennessee,Medionidus acutissimus,Invertebrates,Mollusks,T,Medionidus acutissimus
tennessee,Medionidus parvulus,Invertebrates,Mollusks,E,Medionidus parvulus
tennessee,Quadrula sparsa,Invertebrates,Mollusks,E,Theliderma sparsa
tennessee,Quadrula intermedia,Invertebrates,Mollusks,E,Theliderma intermedia
tennessee,Lampsilis abrupta,Invertebrates,Mollusks,E,Lampsilis abrupta
tennessee,Epioblasma capsaeformis,Invertebrates,Mollusks,E,Epioblasma capsaeformis
tennessee,Plethobasus cyphyus,Invertebrates,Mollusks,E,Plethobasus cyphyus
tennessee,Epioblasma triquetra,Invertebrates,Mollusks,E,Epioblasma triquetra
tennessee,Lemiox rimosus,Invertebrates,Mollusks,E,Lemiox rimosus
tennessee,Hemistena lata,Invertebrates,Mollusks,E,Hemistena lata
tennessee,Dromus dromas,Invertebrates,Mollusks,E,Dromus dromas
tennessee,Pegias fabula,Invertebrates,Mollusks,E,Pegias fabula
tennessee,Pleuronaia dolabelloides,Invertebrates,Mollusks,E,Pleuronaia dolabelloides
tennessee,Pleurobema gibberum,Invertebrates,Mollusks,E,Pleuronaia gibber
tennessee,Fusconaia cuneolus,Invertebrates,Mollusks,E,Fusconaia cuneolus
tennessee,Pleurobema hanleyianum,Invertebrates,Mollusks,E,Pleurobema hanleyianum
tennessee,Pleurobema plenum,Invertebrates,Mollusks,E,Pleurobema plenum
tennessee,Fusconaia cor,Invertebrates,Mollusks,E,Fusconaia cor
tennessee,Pleurobema georgianum,Invertebrates,Mollusks,E,Pleurobema georgianum
tennessee,Plethobasus cooperianus,Invertebrates,Mollusks,E,Plethobasus cooperianus
tennessee,Potamilus capax,Invertebrates,Mollusks,E,Potamilus capax
tennessee,Lampsilis altilis,Invertebrates,Mollusks,T,Lampsilis altilus
tennessee,Quadrula cylindrica,Invertebrates,Mollusks,T,Theliderma cylindrica
tennessee,Obovaria retusa,Invertebrates,Mollusks,E,Obovaria retusa
tennessee,Athearnia anthonyi,Invertebrates,Mollusks,E,Leptoxis crassa
tennessee,Cyprinella caerulea,Fish,NA,T,Cyprinella caerulea
tennessee,Anguispira picta,Invertebrates,Mollusks,T,Anguispira picta
tennessee,Cumberlandia monodonta,Invertebrates,Mollusks,E,Cumberlandia monodonta
tennessee,Microhexura montivaga,Invertebrates,Arachnids,E,Microhexura montivaga
tennessee,Glaucomys sabrinus,Mammals,NA,E,Glaucomys sabrinus
tennessee,Scaphirhynchus albus,Fish,NA,E,Scaphirhynchus albus
tennessee,Sterna antillarum,BIrds,NA,E,Sternula antillarum
tennessee,Plethobasus cicatricosus,Invertebrates,Mollusks,E,Plethobasus cicatricosus
tennessee,Pityopsis ruthii,Plants,NA,E,Pityopsis ruthii
tennessee,Geum radiatum,Plants,NA,E,Geum radiatum
tennessee,Physaria globosa,Plants,NA,E,Physaria globosa
tennessee,Lesquerella perforata,Plants,NA,E,Paysonia perforata
tennessee,Asplenium scolopendrium,Plants,NA,T,Asplenium scolopendrium
tennessee,Solidago spithamaea,Plants,NA,T,Solidago spithamaea
tennessee,Xyris tennesseensis,Plants,NA,E,Xyris tennesseensis
tennessee,Astragalus bibullatus,Plants,NA,E,Astragalus bibullatus
tennessee,Clematis morefieldii,Plants,NA,E,Clematis morefieldii
tennessee,Gymnoderma lineare,Plants,NA,E,Cetradonia linearis
tennessee,Platanthera integrilabia,Plants,NA,T,Platanthera integrilabia
tennessee,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
tennessee,Apios priceana,Plants,NA,T,Apios priceana
tennessee,Dalea foliosa,Plants,NA,E,Dalea foliosa
tennessee,Arabis perstellata,Plants,NA,E,Boechera perstellata
tennessee,Conradina verticillata,Plants,NA,T,Conradina verticillata
tennessee,Arenaria cumberlandensis,Plants,NA,E,Mononeuria cumberlandensis
tennessee,Scutellaria montana,Plants,NA,T,Scutellaria montana
tennessee,Spiraea virginiana,Plants,NA,T,Spiraea virginiana
tennessee,Helianthus verticillatus,Plants,NA,E,Helianthus verticillatus
texas,Gammarus hyalleloides,Invertebrates,Crustaceans,E,Gammarus hyalelloides
texas,Stygobromus pecki,Invertebrates,Crustaceans,E,Stygobromus pecki
texas,Gammarus pecos,Invertebrates,Crustaceans,E,Gammarus pecos
texas,Leptonycteris nivalis,Mammals,NA,E,Leptonycteris nivalis
texas,Nicrophorus americanus,Invertebrates,Insects,E,Nicrophorus americanus
texas,Batrisodes texanus,Invertebrates,Insects,E,Batrisodes texanus
texas,Stygoparnus comalensis,Invertebrates,Insects,E,Stygoparnus comalensis
texas,Heterelmis comalensis,Invertebrates,Insects,E,Heterelmis comalensis
texas,Batrisodes venyivi,Invertebrates,Insects,E,Batrisodes venyivi
texas,Texamaurops reddelli,Invertebrates,Insects,E,Texamaurops reddelli
texas,Rhadine exilis,Invertebrates,Insects,E,Rhadine exilis
texas,Rhadine infernalis,Invertebrates,Insects,E,Rhadine infernalis
texas,Rhadine persephone,Invertebrates,Insects,E,Rhadine persephone
texas,Prietella phreatophila,Fish,NA,E,Prietella phreatophila
texas,Grus americana,BIrds,NA,E,Grus americana
texas,Coccyzus americanus,Birds,NA,T,Coccyzus americanus
texas,Numenius borealis,Birds,NA,E,Numenius borealis
texas,Etheostoma fonticola,Fish,NA,E,Etheostoma fonticola
texas,Falco femoralis,Birds,NA,E,Falco femoralis
texas,Empidonax traillii,Birds,NA,E,Empidonax traillii
texas,Gambusia gaigei,Fish,NA,E,Gambusia gaigei
texas,Gambusia heterochir,Fish,NA,E,Gambusia heterochir
texas,Gambusia nobilis,Fish,NA,E,Gambusia nobilis
texas,Gambusia georgei,Fish,NA,E,Gambusia georgei
texas,Texella reddelli,Invertebrates,Arachnids,E,Texella reddelli
texas,Texella reyesi,Invertebrates,Arachnids,E,Texella reyesi
texas,Texella cokendolpheri,Invertebrates,Arachnids,E,Texella cokendolpheri
texas,Popenaias popeii,Invertebrates,Mollusks,E,Popenaias popeii
texas,Herpailurus yagouaroundi,Mammals,NA,E,Puma yagouaroundi
texas,Calidris canutus,Birds,NA,T,Calidris canutus
texas,Trichechus manatus,Mammals,NA,T,Trichechus manatus
texas,Cicurina venii,Invertebrates,Arachnids,E,Cicurina madla
texas,Cicurina vespera,Invertebrates,Arachnids,E,Cicurina vespera
texas,Cicurina baronia,Invertebrates,Arachnids,E,Cicurina baronia
texas,Dionda diaboli,Fish,NA,T,Dionda diaboli
texas,Hybognathus amarus,Fish,NA,E,Hybognathus amarus
texas,Leopardus pardalis,Mammals,NA,E,Leopardus pardalis
texas,Strix occidentalis,Birds,NA,T,Strix occidentalis
texas,Pituophis ruthveni,Reptiles,Snakes,T,Pituophis ruthveni
texas,Charadrius melodus,Birds,NA,T,Charadrius melodus
texas,Tympanuchus cupido,Birds,NA,E,Tympanuchus cupido
texas,Tartarocreagris texana,Invertebrates,Arachnids,E,Tartarocreagris texana
texas,Cyprinodon elegans,Fish,NA,E,Cyprinodon elegans
texas,Cyprinodon bovinus,Fish,NA,E,Cyprinodon bovinus
texas,Eurycea waterlooensis,Amphibians,Salamanders,E,Eurycea waterlooensis
texas,Eurycea sosorum,Amphibians,Salamanders,E,Eurycea sosorum
texas,Eurycea naufragia,Amphibians,Salamanders,T,Eurycea naufragia
texas,Eurycea tonkawae,Amphibians,Salamanders,T,Eurycea tonkawae
texas,Eurycea chisholmensis,Amphibians,Salamanders,T,Eurycea chisholmensis
texas,Eurycea nana,Amphibians,Salamanders,T,Eurycea nana
texas,Typhlomolge rathbuni,Amphibians,Salamanders,E,Eurycea rathbuni
texas,Chelonia mydas,Reptiles,Turtles,T,Chelonia mydas
texas,Eretmochelys imbricata,Reptiles,Turtles,E,Eretmochelys imbricata
texas,Lepidochelys kempii,Reptiles,Turtles,E,Lepidochelys kempii
texas,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
texas,Caretta caretta,Reptiles,Turtles,T,Caretta caretta
texas,Notropis girardi,Fish,NA,T,Notropis girardi
texas,Notropis oxyrhynchus,Fish,NA,E,Notropis oxyrhynchus
texas,Notropis buccula,Fish,NA,E,Notropis buccula
texas,Assiminea pecos,Invertebrates,Mollusks,E,Assiminea pecos
texas,Neoleptoneta microps,Invertebrates,Arachnids,E,Tayshaneta microps
texas,Neoleptoneta myopica,Invertebrates,Arachnids,E,Tayshaneta myopica
texas,Pyrgulopsis texana,Invertebrates,Mollusks,E,Pyrgulopsis texana
texas,Sterna antillarum,Birds,NA,E,Sternula antillarum
texas,Bufo houstonensis,Amphibians,Frogs/Toads,E,Anaxyrus houstonensis
texas,Pseudotryonia adamantina,Invertebrates,Mollusks,E,Pseudotryonia adamantina
texas,Tryonia circumstriata,Invertebrates,Mollusks,E,Tryonia circumstriata
texas,Tryonia cheatumi,Invertebrates,Mollusks,E,Tryonia cheatumi
texas,Dendroica chrysoparia,Birds,NA,E,Setophaga chrysoparia
texas,Picoides borealis,Birds,NA,E,Picoides borealis
texas,Ambrosia cheiranthifolia,Plants,NA,E,Ambrosia cheiranthifolia
texas,Ayenia limitaris,Plants,NA,E,Ayenia limitaris
texas,Lesquerella pallida,Plants,NA,E,Physaria pallida
texas,Lesquerella thamnophila,Plants,NA,E,Physaria thamnophila
texas,Echinocereus reichenbachii,Plants,NA,E,Echinocereus reichenbachii
texas,Echinocereus chisoensis,Plants,NA,T,Echinocereus chisosensis
texas,Echinomastus mariposensis,Plants,NA,T,Sclerocactus mariposensis
texas,Coryphantha minima,Plants,NA,E,Escobaria minima
texas,Coryphantha sneedii,Plants,NA,E,Escobaria sneedii
texas,Astrophytum asterias,Plants,NA,E,Astrophytum asterias
texas,Sclerocactus brevihamatus,Plants,NA,T,Sclerocactus brevihamatus
texas,Cryptantha crassipes,Plants,NA,E,Oreocarya crassipes
texas,Coryphantha ramillosa,Plants,NA,T,Coryphantha ramillosa
texas,Hymenoxys texana,Plants,NA,E,Hymenoxys texana
texas,Thymophylla tephroleuca,Plants,NA,E,Thymophylla tephroleuca
texas,Festuca ligulata,Plants,NA,E,Festuca ligulata
texas,Leavenworthia texana,Plants,NA,E,Leavenworthia texana
texas,Spiranthes parksii,Plants,NA,E,Spiranthes parksii
texas,Manihot walkerae,Plants,NA,E,Manihot walkerae
texas,Geocarpon minimum,Plants,NA,T,Mononeuria minima
texas,Quercus hinckleyi,Plants,NA,T,Quercus hinckleyi
texas,Phlox nivalis,Plants,NA,E,Phlox nivalis
texas,Echinocereus viridiflorus,Plants,NA,E,Echinocereus viridiflorus
texas,Potamogeton clystocarpus,Plants,NA,E,Potamogeton berchtoldii
texas,Callirhoe scabriuscula,Plants,NA,E,Callirhoe scabriuscula
texas,Hibiscus dasycalyx,Plants,NA,T,Hibiscus dasycalyx
texas,Hoffmannseggia tenella,Plants,NA,E,Hoffmannseggia tenella
texas,Abronia macrocarpa,Plants,NA,E,Abronia macrocarpa
texas,Styrax texanus,Plants,NA,E,Styrax platanifolius
texas,Helianthus paradoxus,Plants,NA,T,Helianthus paradoxus
texas,Zizania texana,Plants,NA,E,Zizania texana
utah,Oxyloma haydeni,Invertebrates,Mollusks,E,Oxyloma haydeni
utah,Gila elegans,Fish,NA,E,Gila elegans
utah,Gila cypha,Fish,NA,E,Gila cypha
utah,Gila seminuda,Fish,NA,E,Gila seminuda
utah,Gymnogyps californianus,Birds,NA,E,Gymnogyps californianus
utah,Coccyzus americanus,Birds,NA,T,Coccyzus americanus
utah,Empidonax traillii,Birds,NA,E,Empidonax traillii
utah,Lynx canadensis,Mammals,NA,T,Lynx canadensis
utah,Strix occidentalis,Birds,NA,T,Strix occidentalis
utah,Ptychocheilus lucius,Fish,NA,E,Ptychocheilus lucius
utah,Cynomys parvidens,Mammals,NA,T,Cynomys parvidens
utah,Centrocercus minimus,Birds,NA,T,Centrocercus minimus
utah,Chasmistes liorus,Fish,NA,E,Chasmistes liorus
utah,Xyrauchen texanus,Fish,NA,E,Xyrauchen texanus
utah,Gopherus agassizii,Reptiles,Turtles,T,Gopherus morafkai
utah,Oncorhynchus clarkii,Fish,NA,T,Oncorhynchus clarkii
utah,Plagopterus argentissimus,Fish,NA,E,Plagopterus argentissimus
utah,Arctomecon humilis,Plants,NA,E,Arctomecon humilis
utah,Lesquerella tumulosa,Plants,NA,E,Physaria tumulosa
utah,Ranunculus aestivalis,Plants,NA,E,Ranunculus aestivalis
utah,Sclerocactus brevispinus,Plants,NA,T,Sclerocactus brevispinus
utah,Pediocactus despainii,Plants,NA,E,Pediocactus despainii
utah,Pediocactus sileri,Plants,NA,T,Pediocactus sileri
utah,Sclerocactus wetlandicus,Plants,NA,T,Sclerocactus wetlandicus
utah,Pediocactus winkleri,Plants,NA,T,Pediocactus winkleri
utah,Sclerocactus wrightiae,Plants,NA,E,Sclerocactus wrightiae
utah,Cycladenia humilis,Plants,NA,T,Cycladenia humilis
utah,Spiranthes diluvialis,Plants,NA,T,Spiranthes diluvialis
utah,Sphaeralcea gierischii,Plants,NA,E,Sphaeralcea gierischii
utah,Astragalus montii,Plants,NA,T,Astragalus limnocharis
utah,Astragalus holmgreniorum,Plants,NA,E,Astragalus holmgreniorum
utah,Astragalus ampullarioides,Plants,NA,E,Astragalus eremiticus
utah,Asclepias welshii,Plants,NA,T,Asclepias welshii
utah,Phacelia argillacea,Plants,NA,E,Phacelia argillacea
utah,Primula maguirei,Plants,NA,T,Primula cusickiana
utah,Schoenocrambe barnebyi,Plants,NA,E,Hesperidanthus barnebyi
utah,Schoenocrambe argillacea,Plants,NA,T,Hesperidanthus argillaceus
utah,Schoenocrambe suffrutescens,Plants,NA,E,Hesperidanthus suffrutescens
utah,Lepidium barnebyanum,Plants,NA,E,Lepidium barnebyanum
utah,Carex specuicola,Plants,NA,T,Carex specuicola
utah,Townsendia aprica,Plants,NA,T,Townsendia aprica
vermont,Myotis sodalis,Mammals,NA,E,Myotis sodalis
vermont,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
vermont,Lynx canadensis,Mammals,NA,T,Lynx canadensis
vermont,Alasmidonta heterodon,Invertebrates,Mollusks,E,Alasmidonta heterodon
vermont,Scirpus ancistrochaetus,Plants,NA,E,Scirpus ancistrochaetus
vermont,Astragalus robbinsii,Plants,NA,E,Astragalus robbinsii
virginia,Myotis grisescens,Mammals,NA,E,Myotis grisescens
virginia,Myotis sodalis,Mammals,NA,E,Myotis sodalis
virginia,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
virginia,Corynorhinus townsendii,Mammals,NA,E,Corynorhinus townsendii
virginia,Villosa trabalis,Invertebrates,Mollusks,E,Venustaconcha trabalis
virginia,Villosa fabalis,Invertebrates,Mollusks,E,Paetulunio fabalis
virginia,Epioblasma torulosa,Invertebrates,Mollusks,E,Epioblasma torulosa
virginia,Bombus affinis,Invertebrates,Insects,E,Bombus affinis
virginia,Neonympha mitchellii,Invertebrates,Insects,E,Neonympha mitchellii
virginia,Erimystax cahni,Fish,NA,T,Erimystax cahni
virginia,Erimonax monachus,Fish,NA,T,Cyprinella monacha
virginia,Epioblasma brevidens,Invertebrates,Mollusks,E,Epioblasma brevidens
virginia,Cambarus callainus,Invertebrates,Crustaceans,T,Cambarus callainus
virginia,Phoxinus cumberlandensis,Fish,NA,T,Chrosomus cumberlandensis
virginia,Etheostoma osburni,Fish,NA,E,Etheostoma osburni
virginia,Etheostoma percnurum,Fish,NA,E,Etheostoma percnurum
virginia,Cyprogenia stegaria,Invertebrates,Mollusks,E,Cyprogenia stegaria
virginia,Lirceus usdagalun,Invertebrates,Crustaceans,E,Lirceus usdagalun
virginia,Antrolana lira,Invertebrates,Crustaceans,T,Antrolana lira
virginia,Ptychobranchus subtentum,Invertebrates,Mollusks,E,Ptychobranchus subtentus
virginia,Calidris canutus,Birds,NA,T,Calidris canutus
virginia,Elliptio lanceolata,Invertebrates,Mollusks,T,Elliptio lanceolata
virginia,Percina rex,Fish,NA,E,Percina rex
virginia,Noturus flavipinnis,Fish,NA,T,Noturus flavipinnis
virginia,Quadrula sparsa,Invertebrates,Mollusks,E,Theliderma sparsa
virginia,Quadrula intermedia,Invertebrates,Mollusks,E,Theliderma intermedia
virginia,Lampsilis abrupta,Invertebrates,Mollusks,E,Lampsilis abrupta
virginia,Epioblasma capsaeformis,Invertebrates,Mollusks,E,Epioblasma capsaeformis
virginia,Plethobasus cyphyus,Invertebrates,Mollusks,E,Plethobasus cyphyus
virginia,Epioblasma triquetra,Invertebrates,Mollusks,E,Epioblasma triquetra
virginia,Lemiox rimosus,Invertebrates,Mollusks,E,Lemiox rimosus
virginia,Hemistena lata,Invertebrates,Mollusks,E,Hemistena lata
virginia,Dromus dromas,Invertebrates,Mollusks,E,Dromus dromas
virginia,Pegias fabula,Invertebrates,Mollusks,E,Pegias fabula
virginia,Pleuronaia dolabelloides,Invertebrates,Mollusks,E,Pleuronaia dolabelloides
virginia,Fusconaia cuneolus,Invertebrates,Mollusks,E,Fusconaia cuneolus
virginia,Pleurobema plenum,Invertebrates,Mollusks,E,Pleurobema plenum
virginia,Fusconaia cor,Invertebrates,Mollusks,E,Fusconaia cor
virginia,Charadrius melodus,Birds,NA,T,Charadrius melodus
virginia,Quadrula cylindrica,Invertebrates,Mollusks,E,Theliderma cylindrica
virginia,Epioblasma florentina,Invertebrates,Mollusks,E,Epioblasma florentina
virginia,Plethodon shenandoah,Amphibians,Salamanders,E,Plethodon shenandoah
virginia,Chelonia mydas,Reptiles,Turtles,T,Chelonia mydas
virginia,Eretmochelys imbricata,Reptiles,Turtles,E,Eretmochelys imbricata
virginia,Lepidochelys kempii,Reptiles,Turtles,E,Lepidochelys kempii
virginia,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
virginia,Caretta caretta,Reptiles,Turtles,T,Caretta caretta
virginia,Polygyriscus virginianus,Invertebrates,Mollusks,E,Polygyriscus virginianus
virginia,Cumberlandia monodonta,Invertebrates,Mollusks,E,Cumberlandia monodonta
virginia,Microhexura montivaga,Invertebrates,Arachnids,E,Microhexura montivaga
virginia,Pleurobema collina,Invertebrates,Mollusks,E,Parvaspina collina
virginia,Glaucomys sabrinus,Mammals,NA,E,Glaucomys sabrinus
virginia,Sterna dougallii,Birds,NA,E,Sterna dougallii
virginia,Alasmidonta heterodon,Invertebrates,Mollusks,E,Alasmidonta heterodon
virginia,Picoides borealis,Birds,NA,E,Picoides borealis
virginia,Amaranthus pumilus,Plants,NA,T,Amaranthus pumilus
virginia,Betula uber,Plants,NA,T,Betula lenta
virginia,Cardamine micranthera,Plants,NA,E,Cardamine micranthera
virginia,Scirpus ancistrochaetus,Plants,NA,E,Scirpus ancistrochaetus
virginia,Echinacea laevigata,Plants,NA,E,Echinacea laevigata
virginia,Ptilimnium nodosum,Plants,NA,E,Ptilimnium nodosum
virginia,Aeschynomene virginica,Plants,NA,T,Aeschynomene virginica
virginia,Gymnoderma lineare,Plants,NA,E,Cetradonia linearis
virginia,Iliamna corei,Plants,NA,E,Iliamna corei
virginia,Platanthera leucophaea,Plants,NA,T,Platanthera leucophaea
virginia,Helonias bullata,Plants,NA,T,Helonias bullata
virginia,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
virginia,Arabis serotina,Plants,NA,E,Boechera serotina
virginia,Helenium virginicum,Plants,NA,T,Helenium virginicum
virginia,Spiraea virginiana,Plants,NA,T,Spiraea virginiana
virginia,Rhus michauxii,Plants,NA,E,Rhus michauxii
washington,Phoebastria albatrus,Birds,NA,E,Phoebastria albatrus
washington,Ursus arctos,Mammals,NA,T,Ursus arctos
washington,Speyeria zerene,Invertebrates,Insects,T,Speyeria zerene
washington,Rangifer tarandus,Mammals,NA,E,Rangifer tarandus
washington,Euphydryas editha,Invertebrates,Insects,E,Euphydryas editha
washington,Coccyzus americanus,Birds,NA,T,Coccyzus americanus
washington,Odocoileus virginianus,Mammals,NA,T,Odocoileus virginianus
washington,Rana pretiosa,Amphibians,Frogs/Toads,T,Rana pretiosa
