species,kingdom,phylum,class,order,family,genus,main_common_name,population_trend,marine_system,freshwater_system,terrestrial_system,state
Noturus fasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Saddled Madtom,Unknown,FALSE,TRUE,FALSE,tennessee
Noturus flavipinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Yellowfin Madtom,Stable,FALSE,TRUE,FALSE,georgia
Noturus flavipinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Yellowfin Madtom,Stable,FALSE,TRUE,FALSE,tennessee
Noturus flavipinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Yellowfin Madtom,Stable,FALSE,TRUE,FALSE,virginia
Noturus gilberti,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Orangefin Madtom,Unknown,FALSE,TRUE,FALSE,north carolina
Noturus gilberti,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Orangefin Madtom,Unknown,FALSE,TRUE,FALSE,virginia
Noturus lachneri,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Ouachita Madtom,Unknown,FALSE,TRUE,FALSE,arkansas
Noturus munitus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Frecklebelly Madtom,Decreasing,FALSE,TRUE,FALSE,alabama
Noturus munitus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Frecklebelly Madtom,Decreasing,FALSE,TRUE,FALSE,georgia
Noturus munitus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Frecklebelly Madtom,Decreasing,FALSE,TRUE,FALSE,louisiana
Noturus munitus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Frecklebelly Madtom,Decreasing,FALSE,TRUE,FALSE,mississippi
Noturus munitus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Frecklebelly Madtom,Decreasing,FALSE,TRUE,FALSE,tennessee
Noturus stanauli,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Pygmy Madtom,Unknown,FALSE,TRUE,FALSE,tennessee
Noturus taylori,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Noturus,Caddo Madtom,Decreasing,FALSE,TRUE,FALSE,arkansas
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,alaska
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,arkansas
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,colorado
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,connecticut
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,illinois
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,indiana
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,iowa
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,kansas
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,louisiana
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,maine
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,maryland
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,massachusetts
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,minnesota
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,missouri
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,nebraska
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,new jersey
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,new york
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,north dakota
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,ohio
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,oklahoma
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,rhode island
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,south carolina
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,south dakota
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,texas
Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Eskimo Curlew,Unknown,FALSE,FALSE,TRUE,wyoming
Numenius tahitiensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Bristle-thighed Curlew,Decreasing,TRUE,FALSE,TRUE,alaska
Numenius tahitiensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,Bristle-thighed Curlew,Decreasing,TRUE,FALSE,TRUE,hawaii
Obovaria haddletoni,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Haddleton Lampmussel,NA,FALSE,TRUE,FALSE,alabama
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,missouri
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,tennessee
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,arkansas
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,oklahoma
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,texas
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,louisiana
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,alabama
Obovaria jacksoniana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Southern Hickorynut,Decreasing,FALSE,TRUE,FALSE,mississippi
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,alabama
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,illinois
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,indiana
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,kentucky
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,ohio
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,pennsylvania
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,tennessee
Obovaria retusa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Golf Stick Pearly Mussel,NA,FALSE,TRUE,FALSE,west virginia
Obovaria rotulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Ebonyshell,NA,FALSE,TRUE,FALSE,alabama
Obovaria rotulata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Ebonyshell,NA,FALSE,TRUE,FALSE,florida
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,alabama
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,arkansas
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,georgia
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,illinois
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,indiana
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,kentucky
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,michigan
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,mississippi
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,new york
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,ohio
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,pennsylvania
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,tennessee
Obovaria subrotunda,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Obovaria,Round Hickorynut,Decreasing,FALSE,TRUE,FALSE,west virginia
Ochrosia haleakalae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ochrosia,NA,NA,FALSE,FALSE,TRUE,hawaii
Ochrosia kauaiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ochrosia,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Ochrosia kilaueaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ochrosia,NA,NA,FALSE,FALSE,TRUE,hawaii
Oculina varicosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,Large Ivory Coral,Unknown,TRUE,FALSE,FALSE,florida
Odobenus rosmarus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,ODOBENIDAE,Odobenus,Walrus,Unknown,TRUE,FALSE,TRUE,alaska
Oecanthus laricis,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Oecanthus,Laricis Tree Cricket,NA,FALSE,FALSE,TRUE,michigan
Oecanthus laricis,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Oecanthus,Laricis Tree Cricket,NA,FALSE,FALSE,TRUE,ohio
Oncorhynchus apache,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Apache Trout,NA,FALSE,TRUE,FALSE,arizona
Oncorhynchus gilae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Apache Trout,NA,FALSE,TRUE,FALSE,arizona
Oncorhynchus gilae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Apache Trout,NA,FALSE,TRUE,FALSE,new mexico
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,alaska
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,arizona
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,california
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,colorado
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,idaho
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,montana
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,navajo nation
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,nevada
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,new mexico
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,new york
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,north carolina
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,oregon
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,pennsylvania
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,south dakota
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,utah
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,washington
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,wisconsin
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,wyoming
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,alaska
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,arizona
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,california
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,colorado
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,idaho
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,montana
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,navajo nation
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,nevada
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,new mexico
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,new york
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,north carolina
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,oregon
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,pennsylvania
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,south dakota
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,utah
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,washington
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,wisconsin
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,wyoming
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,alaska
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,arizona
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,california
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,colorado
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,idaho
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,montana
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,navajo nation
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,nevada
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,new mexico
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,new york
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,north carolina
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,oregon
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,pennsylvania
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,south dakota
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,utah
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,washington
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,wisconsin
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,wyoming
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,alaska
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,arizona
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,california
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,colorado
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,idaho
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,montana
Oncorhynchus nerka,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,Sockeye Salmon,Stable,TRUE,TRUE,FALSE,navajo nation
