state,species,taxon_general,taxon_specific,status,recorder,Use this link to get federally listed species in each state ->,https://ecos.fws.gov/ecp0/reports/species-listed-by-state-totals-report,,,,,,,,,,,,,,,,,,
Nevada,Rhinichthys osculus oligoporus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Eremichthys acros,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Rhinichthys osculus lethoporus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Moapa coriacea,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Empidonax traillii extimus,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Ambrysus amargosus,Invertebrates,Insects,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Empetrichthys latos,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Cyprinodon nevadensis mionectes,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Cyprinodon diabolis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Cyprinodon nevadensis pectoralis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Pseudocopaeodes eunus obscurus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Lepidomeda mollispinis pratensis,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Lepidomeda albivallis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Crenichthys baileyi grandis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Crenichthys nevadae,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Crenichthys baileyi baileyi,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Xyrauchen texanus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Catostomus warnerensis,Reptiles,Tortoise,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Gopherus agassizii,Reptiles,Tortoise,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Salvelinus confluentus,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Oncorhynchus clarkii henshawi,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Plagopterus argentissimus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Mentzelia leucophylla,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Eriogonum ovalifolium var. williamsiae,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Centaurium namophilum,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Grindelia fraxinipratensis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Ivesia kingii var. eremica,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Ivesia webberi,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Spiranthes diluvialis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Astragalus phoenix,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Nitrophila mohavensis,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Nevada,Enceliopsis nudicaulis var. corrugata,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Lycaeides melissa samuelis,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Lynx canadensis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Charadrius melodus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Eretmochelys imbricata,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Dermochelys coriacea,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Sterna dougallii dougallii,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Alasmidonta heterodon,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Scirpus ancistrochaetus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Astragalus robbinsii var. jesupi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Hampshire,Isotria medeoloides,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Myotis sodalis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Charadrius melodus,Bid,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Eretmochelys imbricata,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Dermochelys coriacea,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Sterna dougallii dougallii,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Cicindela dorsalis dorsalis,Invertebrates,Insects,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Clemmys muhlenbergii,Reptiles,Turtles,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Alasmidonta heterodon,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Amaranthus pumilus,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Rhynchospora knieskernii,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Schwalbea americana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Aeschynomene virginica,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Helonias bullata,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Jersey,Isotria medeoloides,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Gammarus hyalleloides,Invertebrates,Crustaceans,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Gammarus desperatus,Invertebrates,Crustaceans,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Leptonycteris nivalis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Gila nigrescens,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Gila intermedia,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Coccyzus americanus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Mustela nigripes,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Empidonax traillii extimus,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Rana chiricahuensis,Amphibians,Frogs/Toads,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Gambusia nobilis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Thamnophis rufipunctatus,Reptiles,Snakes,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Thamnophis eques megalops,Reptiles,Snakes,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Popenaias popeii,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Thermosphaeroma thermophilus,Invertebrates,Crustaceans,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Panthera onca,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Lynx canadensis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Tiaroga cobitis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Hybognathus amarus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Zapus hudsonius luteus,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Strix occidentalis lucida,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Ptychocheilus lucius,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Charadrius melodus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Crotalus willardi obscurus,Reptiles,Snakes,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Plethodon neomexicanus,Amphibians,Salamanders,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Notropis girardi,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Cyprinella formosa,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Notropis simus pecosensis,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Assiminea pecos,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Meda fulgida,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Tryonia alamosae,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Pyrgulopsis chupaderae,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Juturnia kosteri,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Pyrgulopsis roswellensis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Pyrgulopsis neomexicana,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Xyrauchen texanus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Catostomus discobolus yarrowi,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Sterna antillarum,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Poeciliopsis occidentalis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Oncorhynchus gilae,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Canis lupus baileyi,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Pediocactus knowltonii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Echinocereus fendleri var. kuenzleri,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Coryphantha sneedii var. leei,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Sclerocactus mesae-verdae,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Coryphantha sneedii var. sneedii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Erigeron rhizomatus,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Ipomopsis sancti-spiritus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Astragalus humillimus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Hedeoma todsenii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Argemone pleiacantha ssp. pinnatisecta,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Helianthus paradoxus,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Cirsium vinaceum,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New Mexico,Eriogonum gypsophilum,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Myotis sodalis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Villosa fabalis,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Lycaeides melissa samuelis,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Pleurobema clava,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Sistrurus catenatus,Reptiles,Snakes,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Charadrius melodus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Epioblasma torulosa rangiana,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Eretmochelys imbricata,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Dermochelys coriacea,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Succinea chittenangoensis,Invertebrates,Mollusks,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Sterna dougallii dougallii,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Clemmys muhlenbergii,Invertebrates,Mollusks,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Alasmidonta heterodon,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Amaranthus pumilus,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Scirpus ancistrochaetus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Asplenium scolopendrium var. americanum,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Agalinis acuta,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Solidago houghtonii,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Aconitum noveboracense,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Isotria medeoloides,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
New York,Rhodiola integrifolia ssp. leedyi,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Myotis grisescens,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Myotis sodalis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Corynorhinus townsendii virginianus,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Villosa trabalis,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Neonympha mitchellii francisci,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Erimonax monachus,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Alasmidonta raveneliana,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Lasmigona decorata,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Elliptio lanceolata,Invertebrates,Mollusks,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Percina rex,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Noturus baileyi,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Trichechus manatus,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Quadrula sparsa,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Quadrula intermedia,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Pegias fabula,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Pleuronaia dolabelloides,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Charadrius melodus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Epioblasma florentina walkeri,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Athearnia anthonyi,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Chelonia mydas,Reptiles,Turtles,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Eretmochelys imbricata,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Lepidochelys kempii,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Dermochelys coriacea,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Caretta caretta,Reptiles,Turtles,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Notropis mekistocholas,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Menidia extensa,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Mesodon clarki nantahala,Invertebrates,Mollusks,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Microhexura montivaga,Invertebrates,Arachnids,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Pleurobema collina,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Elliptio steinstansana,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Glaucomys sabrinus coloratus,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Mycteria americana,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Sterna dougallii dougallii,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Alasmidonta heterodon,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Picoides borealis,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Amaranthus pumilus,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Sagittaria fasciculata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Geum radiatum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Cardamine micranthera,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Liatris helleri,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Hedyotis purpurea var. montana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Schwalbea americana,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Echinacea laevigata,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Oxypolis canbyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Solidago spithamaea,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Ptilimnium nodosum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Hexastylis naniflora,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Hudsonia montana,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Sisyrinchium dichotomum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Aeschynomene virginica,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Gymnoderma lineare,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Lysimachia asperulaefolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Thalictrum cooleyi,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Helonias bullata,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Sarracenia oreophila,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Sarracenia rubra ssp. jonesii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Isotria medeoloides,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Lindera melissifolia,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Carex lutea,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Spiraea virginiana,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Rhus michauxii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Carolina,Helianthus schweinitzii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Grus americana,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Charadrius melodus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Hesperia dacotae,Invertebrates,Insects,T,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Oarisma poweshiek,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Scaphirhynchus albus,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Sterna antillarum,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
North Dakota,Platanthera praeclara,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Myotis sodalis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Villosa fabalis,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Nicrophorus americanus,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Bombus affinis,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Lycaeides melissa samuelis,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Neonympha mitchellii mitchellii,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Epioblasma obliquata perobliqua,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Pleurobema clava,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Cyprogenia stegaria,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Noturus trautmani,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Sistrurus catenatus,Reptiles,Snakes,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Lampsilis abrupta,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Plethobasus cyphyus,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Epioblasma triquetra,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Charadrius melodus,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Epioblasma obliquata obliquata,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Quadrula cylindrica cylindrica,Invertebrates,Mollusks,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Epioblasma torulosa rangiana,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Nerodia erythrogaster neglecta,Reptiles,Snakes,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Setophaga kirtlandii,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Trifolium stoloniferum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Hymenoxys herbacea,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Aconitum noveboracense,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Platanthera leucophaea,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Isotria medeoloides,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Ohio,Spiraea virginiana,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Myotis grisescens,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Myotis sodalis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Corynorhinus townsendii ingens,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Nicrophorus americanus,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Amblyopsis rosae,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Grus americana,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Percina pantherina,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Noturus placidus,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Quadrula fragosa,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Lampsilis rafinesqueana,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Leptodea leptodon,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Charadrius melodus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Arkansia wheeleri,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Quadrula cylindrica cylindrica,Invertebrates,Mollusks,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Notropis girardi,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Sterna antillarum,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Picoides borealis,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oklahoma,Ptilimnium nodosum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Phoebastria albatrus,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Icaricia icarioides fenderi,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Speyeria zerene hippolyta,Invertebrates,Insects,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Euphydryas editha taylori,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Gila boraxobius,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Gila bicolor ssp.,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Coccyzus americanus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Rhinichthys osculus ssp.,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Odocoileus virginianus leucurus,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Branchinecta lynchi,Invertebrates,Crustaceans,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Rana pretiosa,Amphibians,Frogs/Toads,T,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Eucyclogobius newberryi,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Oregon,Eremophila alpestris strigata,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
