state,species,taxon_general,taxon_specific,Ranking,Notes,,
Massachusetts,Elatine americana,Plants,Vascular,E,,,
Massachusetts,Pyrola asarifolia ssp. asarifolia,Plants,Vascular,E,,,
Massachusetts,Vaccinium vitis-idaea ssp. minus,Plants,Vascular,E,,,
Massachusetts,Eriocaulon parkeri,Plants,Vascular,E,,,
Massachusetts,Senna hebecarpa,Plants,Vascular,E,,,
Massachusetts,Gentiana andrewsii,Plants,Vascular,E,,,
Massachusetts,Halenia deflexa,Plants,Vascular,E,,,
Massachusetts,Sabatia campanulata,Plants,Vascular,E,,,
Massachusetts,Sabatia stellaris,Plants,Vascular,E,,,
Massachusetts,Myriophyllum alterniflorum,Plants,Vascular,E,,,
Massachusetts,Myriophyllum farwellii,Plants,Vascular,E,,,
Massachusetts,Myriophyllum verticillatum,Plants,Vascular,E,,,
Massachusetts,Hydrophyllum canadense,Plants,Vascular,E,,,
Massachusetts,Trichomanes intricatum,Plants,Vascular,E,,,
Massachusetts,Sisyrinchium mucronatum,Plants,Vascular,E,,,
Massachusetts,Isoetes acadiensis,Plants,Vascular,E,,,
Massachusetts,Isoetes lacustris,Plants,Vascular,E,,,
Massachusetts,Juncus debilis,Plants,Vascular,E,,,
Massachusetts,Juncus filiformis,Plants,Vascular,E,,,
Massachusetts,Luzula parviflora ssp. melanocarpa,Plants,Vascular,E,,,
Massachusetts,Agastache scrophulariifolia,Plants,Vascular,E,,,
Massachusetts,Blephilia ciliata,Plants,Vascular,E,,,
Massachusetts,Blephilia hirsuta,Plants,Vascular,E,,,
Massachusetts,Lycopus rubellus,Plants,Vascular,E,,,
Massachusetts,Trichostema brachiatum,Plants,Vascular,E,,,
Massachusetts,Chamaelirium luteum,Plants,Vascular,E,,,
Massachusetts,Lycopodiella alopecuroides,Plants,Vascular,E,,,
Massachusetts,Huperzia appressa,Plants,Vascular,E,,,
Massachusetts,Huperzia selago,Plants,Vascular,E,,,
Massachusetts,Rotala ramosior,Plants,Vascular,E,,,
Massachusetts,Magnolia virginiana,Plants,Vascular,E,,,
Massachusetts,Rhexia mariana,Plants,Vascular,E,,,
Massachusetts,Morus rubra,Plants,Vascular,E,,,
Massachusetts,Nuphar microphylla,Plants,Vascular,E,,,
Massachusetts,Ludwigia polycarpa,Plants,Vascular,E,,,
Massachusetts,Ludwigia sphaerocarpa,Plants,Vascular,E,,,
Massachusetts,Aplectrum hyemale,Plants,Vascular,E,,,
Massachusetts,Cypripedium arietinum,Plants,Vascular,E,,,
Massachusetts,Cypripedium parviflorum,Plants,Vascular,E,,,
Massachusetts,Cypripedium reginae,Plants,Vascular,E,,,
Massachusetts,Goodyera repens,Plants,Vascular,E,,,
Massachusetts,Isotria medeoloides,Plants,Vascular,E,,,
Massachusetts,Listera cordata,Plants,Vascular,E,,,
Massachusetts,Malaxis bayardii,Plants,Vascular,E,,,
Massachusetts,Malaxis monophyllos var. brachypoda,Plants,Vascular,E,,,
Massachusetts,Platanthera cristata,Plants,Vascular,E,,,
Massachusetts,Spiranthes romanzoffiana,Plants,Vascular,E,,,
Massachusetts,Tipularia discolor,Plants,Vascular,E,,,
Massachusetts,Triphora trianthophora,Plants,Vascular,E,,,
Massachusetts,Oxalis violacea,Plants,Vascular,E,,,
Massachusetts,Amphicarpum amphicarpon,Plants,Vascular,E,,,
Massachusetts,Calamagrostis pickeringii,Plants,Vascular,E,,,
Massachusetts,Calamagrostis stricta ssp. inexpansa,Plants,Vascular,E,,,
Massachusetts,Deschampsia cespitosa ssp. glauca,Plants,Vascular,E,,,
Massachusetts,Dichanthelium dichotomum ssp. mattamuskeetense,Plants,Vascular,E,,,
Massachusetts,Elymus villosus,Plants,Vascular,E,,,
Massachusetts,Leymus mollis,Plants,Vascular,E,,,
Massachusetts,Poa saltuensis ssp. languida,Plants,Vascular,E,,,
Massachusetts,Sporobolus neglectus,Plants,Vascular,E,,,
Massachusetts,Tripsacum dactyloides,Plants,Vascular,E,,,
Massachusetts,Trisetum spicatum,Plants,Vascular,E,,,
Massachusetts,Claytonia virginica,Plants,Vascular,E,,,
Massachusetts,Potamogeton friesii,Plants,Vascular,E,,,
Massachusetts,Potamogeton ogdenii,Plants,Vascular,E,,,
Massachusetts,Potamogeton strictifolius ,Plants,Vascular,E,,,
Massachusetts,Potamogeton vaseyi,Plants,Vascular,E,,,
Massachusetts,Actaea racemosa,Plants,Vascular,E,,,
Massachusetts,Hydrastis canadensis,Plants,Vascular,E,,,
Massachusetts,Ranunculus micranthus,Plants,Vascular,E,,,
Massachusetts,Agrimonia parviflora,Plants,Vascular,E,,,
Massachusetts,Crataegus bicknellii,Plants,Vascular,E,,,
Massachusetts,Rosa acicularis ssp. sayi,Plants,Vascular,E,,,
Massachusetts,Sorbus decora,Plants,Vascular,E,,,
Massachusetts,Galium boreale,Plants,Vascular,E,,,
Massachusetts,Houstonia longifolia,Plants,Vascular,E,,,
Massachusetts,Populus heterophylla,Plants,Vascular,E,,,
Massachusetts,Scheuchzeria palustris,Plants,Vascular,E,,,
Massachusetts,Agalinis acuta,Plants,Vascular,E,,,
Massachusetts,Mimulus alatus,Plants,Vascular,E,,,
Massachusetts,Pedicularis lanceolata,Plants,Vascular,E,,,
Massachusetts,Penstemon hirsutus,Plants,Vascular,E,,,
Massachusetts,Veronica catenata,Plants,Vascular,E,,,
Massachusetts,Sparganium natans,Plants,Vascular,E,,,
Massachusetts,Verbena simplex,Plants,Vascular,E,,,
Massachusetts,Eretmochelys imbricata,Reptiles,Turtles,E,Marine,,
Massachusetts,Lepidochelys kempii,Reptiles,Turtles,E,Marine,,
Massachusetts,Dermochelys coriacea,Reptiles,Turtles,E,Marine,,
Massachusetts,Glyptemys muhlenbergii,Reptiles,Turtles,E,,,
Massachusetts,Pseudemys rubriventris,Reptiles,Turtles,E,,,
Massachusetts,Pantherophis alleghaniensis,Reptiles,Snakes,E,,,
Massachusetts,Agkistrodon contortrix,Reptiles,Snakes,E,,,
Massachusetts,Crotalus horridus,Reptiles,Snakes,E,,,
Michigan,Ambystoma opacum,Amphibians,Salamanders,E,,,
Michigan,Ambystoma texanum,Amphibians,Salamanders,E,,,
Michigan,Ammodramus henslowii,Birds,,E,,,
Michigan,Asio flammeus,Birds,,E,,,
Michigan,Charadrius melodus,Birds,,E,,,
Michigan,Falco peregrinus,Birds,,E,,,
Michigan,Lanius ludovicianus migrans,Birds,,E,,,
Michigan,Rallus elegans,Birds,,E,,,
Michigan,Setophaga discolor,Birds,,E,,,
Michigan,Setophaga kirtlandii,Birds,,E,,,
Michigan,Tyto alba,Birds,,E,,,
Michigan,Chrosomus erythrogaster,Fish,,E,,,
Michigan,Clinostomus elongatus,Fish,,E,,,
Michigan,Erimyzon claviformis,Fish,,E,,,
Michigan,Notropis anogenus,Fish,,E,,,
Michigan,Notropis photogenis,Fish,,E,,,
Michigan,Noturus stigmosus,Fish,,E,,,
Michigan,Opsopoeodus emiliae,Fish,,E,,,
Michigan,Percina copelandi,FIsh,,E,,,
Michigan,Percina shumardi,Fish,,E,,,
Michigan,Brychius hungerfordi,Invertebrates,Insects,E,,,
Michigan,Catinella protracta,Invertebrates,Mollusks,E,,,
Michigan,Catocala amestris,Invertebrates,Insects,E,,,
Michigan,Epioblasma obliquata perobliqua,Invertebrates,Mollusks,E,,,
Michigan,Epioblasma torulosa rangiana,Invertebrates,Mollusks,E,,,
Michigan,Epioblasma triquetra,Invertebrates,Mollusks,E,,,
Michigan,Gastrocopta holzingeri,Invertebrates,Mollusks,E,,,
Michigan,Guppya sterkii,Invertebrates,Mollusks,E,,,
Michigan,Leptodea leptodon,Invertebrates,Mollusks,E,,,
Michigan,Ligumia nasuta,Invertebrates,Mollusks,E,,,
Michigan,Ligumia recta,Invertebrates,Mollusks,E,,,
Michigan,Neonympha mitchellii mitchellii,Invertebrates,Insects,E,,,
Michigan,Obliquaria reflexa,Invertebrates,Mollusks,E,,,
Michigan,Obovaria olivaria,Invertebrates,Mollusks,E,,,
Michigan,Obovaria subrotunda,Invertebrates,Mollusks,E,,,
Michigan,Planorbella multivolvis,Invertebrates,Mollusks,E,,,
Michigan,Planorbella smithi,Invertebrates,Mollusks,E,,,
Michigan,Pleurobema clava,Invertebrates,Mollusks,E,,,
Michigan,Schinia indiana,Invertebrates,Insects,E,,,
Michigan,Schinia lucens,Invertebrates,Insects,E,,,
Michigan,Simpsonaias ambigua,Invertebrates,Mollusks,E,,,
Michigan,Somatochlora hineana,Invertebrates,Insects,E,,,
Michigan,Speyeria idalia,Invertebrates,Insects,E,,,
Michigan,Stagnicola contracta,Invertebrates,Mollusks,E,,,
Michigan,Stagnicola petoskeyensis,Invertebrates,Mollusks,E,,,
Michigan,Toxolasma lividus,Invertebrates,Mollusks,E,,,
Michigan,Toxolasma parvum,Invertebrates,Mollusks,E,,,
Michigan,Vallonia gracilicosta albula,Invertebrates,Mollusks,E,,,
Michigan,Vertigo hubrichti,Invertebrates,Mollusks,E,,,
Michigan,Vertigo modesta modesta,Invertebrates,Mollusks,E,,,
Michigan,Vertigo modesta parietalis,Invertebrates,Mollusks,E,,,
Michigan,Vertigo morsei,Invertebrates,Mollusks,E,,,
Michigan,Vertigo nylanderi,Invertebrates,Mollusks,E,,,
Michigan,Villosa fabalis,Invertebrates,Mollusks,E,,,
Michigan,Felis concolor,Mammals,,E,,,
Michigan,Lynx canadensis,Mammals,,E,,,
Michigan,Microtus ochrogaster,Mammals,,E,,,
Michigan,Myotis sodalis,Mammals,,E,,,
Michigan,Woodsia alpina,Plants,,E,,,
Michigan,Viola epipsila,Plants,,E,,,
Michigan,Vaccinium vitis-idaea,Plants,,E,,,
Michigan,Utricularia inflata,Plants,,E,,,
Michigan,Trillium undulatum,Plants,,E,,,
Michigan,Tipularia discolor,Plants,,E,,,
Michigan,Tetraneuris herbacea,Plants,,E,,,
Michigan,Subularia aquatica,Plants,,E,,,
Michigan,Stellaria crassifolia,Plants,,E,,,
Michigan,Sporobolus clandestinus,Plants,,E,,,
Michigan,Solidago bicolor,Plants,,E,,,
Michigan,Silene virginica,Plants,,E,,,
Michigan,Scutellaria nervosa,Plants,,E,,,
Michigan,Scleria pauciflora,Plants,,E,,,
Michigan,Schoenoplectus americanus,Plants,,E,,,
Michigan,Sanguisorba canadensis,Plants,,E,,,
Michigan,Rumex occidentalis,Plants,,E,,,
Michigan,Ruellia strepens,Plants,,E,,,
Michigan,Rubus acaulis,Plants,,E,,,
Michigan,Rhynchospora recognita,Plants,,E,,,
Michigan,Rhynchospora nitens,Plants,,E,,,
Michigan,Proserpinaca pectinata,Plants,,E,,,
Michigan,Prosartes hookeri,Plants,,E,,,
Michigan,Primula meadia,Plants,,E,,,
Michigan,Potamogeton pulcher,Plants,,E,,,
Michigan,Populus heterophylla,Plants,,E,,,
Michigan,Poa secunda,Plants,,E,,,
Michigan,Platanthera leucophaea,Plants,,E,,,
Michigan,Platanthera ciliaris,Plants,,E,,,
Michigan,Plantago cordata,Plants,,E,,,
Michigan,Phlox ovata,Plants,,E,,,
Michigan,Penstemon gracilis,Plants,,E,,,
Michigan,Opuntia fragilis,Plants,,E,,,
Michigan,Ophioglossum vulgatum,Plants,,E,,,
Michigan,Nymphaea leibergii,Plants,,E,,,
Michigan,Nuphar microphylla,Plants,,E,,,
Michigan,Mimulus michiganensis,Plants,,E,,,
Michigan,Mertensia virginica,Plants,,E,,,
Michigan,Lygodium palmatum,Plants,,E,,,
Michigan,Isoetes engelmannii,Plants,,E,,,
Michigan,Hypericum sphaerocarpum,Plants,,E,,,
Michigan,Hedysarum alpinum,Plants,,E,,,
Michigan,Gymnocarpium jessoense,Plants,,E,,,
Michigan,Gillenia trifoliata,Plants,,E,,,
Michigan,Gentiana puberulenta,Plants,,E,,,
Michigan,Gentiana alba,Plants,,E,,,
Michigan,Galium kamtschaticum,Plants,,E,,,
Michigan,Eleocharis parvula,Plants,,E,,,
Michigan,Eleocharis nitida,Plants,,E,,,
Michigan,Eleocharis microcarpa,Plants,,E,,,
Michigan,Eleocharis atropurpurea,Plants,,E,,,
Michigan,Echinodorus tenellus,Plants,,E,,,
Michigan,Draba glabella,Plants,,E,,,
Michigan,Dichanthelium polyanthes,Plants,,E,,,
Michigan,Dasistoma macrophylla,Plants,,E,,,
Michigan,Chelone obliqua,Plants,,E,,,
Michigan,Chasmanthium latifolium,Plants,,E,,,
Michigan,Chamaerhodos nuttallii var. keweenawensis,Plants,,E,,,
Michigan,Castanea dentata,Plants,,E,,,
Michigan,Carex straminea,Plants,,E,,,
Michigan,Carex platyphylla,Plants,,E,,,
Michigan,Carex nigra,Plants,,E,,,
Michigan,Carex heleonastes,Plants,,E,,,
Michigan,Carex crus-corvi,Plants,,E,,,
Michigan,Bouteloua curtipendula,Plants,,E,,,
Michigan,Botrychium acuminatum,Plants,,E,,,
Michigan,Besseya bullii,Plants,,E,,,
Michigan,Baptisia leucophaea,Plants,,E,,,
Michigan,Asplenium scolopendrium var. americanum,Plants,,E,,,
Michigan,Asplenium ruta-muraria,Plants,,E,,,
Michigan,Asclepias ovalifolia,Plants,,E,,,
Michigan,Arnica lonchophylla,Plants,,E,,,
Michigan,Arnica cordifolia,Plants,,E,,,
Michigan,Aristida tuberculosa,Plants,,E,,,
Michigan,Antennaria rosea,Plants,,E,,,
Michigan,Androsace occidentalis,Plants,,E,,,
Michigan,Amerorchis rotundifolia,Plants,,E,,,
Michigan,Agalinis skinneriana,Plants,,E,,,
Michigan,Agalinis gattingeri,Plants,,E,,,
Michigan,Clonophis kirtlandii,Reptiles,Snakes,E,,,
Michigan,Nerodia erythrogaster neglecta,Reptiles,Snakes,E,,,
Minnesota,Acris blanchardi ,Amphibians,Frogs/Toads,E,,,
Minnesota,Ammodramus bairdii ,Birds,,E,,,
Minnesota,Ammodramus henslowii,Birds,,E,,,
Minnesota,Anthus spragueii ,Birds,,E,,,
Minnesota,Athene cunicularia,Birds,,E,,,
Minnesota,Calcarius ornatus ,Birds,,E,,,
Minnesota,Charadrius melodus,Birds,,E,,,
Minnesota,Lanius ludovicianus,Birds,,E,,,
Minnesota,Podiceps auritus ,Birds,,E,,,
Minnesota,Rallus elegans,Birds,,E,,,
Minnesota,Alosa chrysochloris .,Fish ,,E,,,
Minnesota,Crystallaria asprella,Fish ,,E,,,
Minnesota,Hybopsis amnis,Fish ,,E,,,
Minnesota,Noturus exilis,Fish ,,E,,,
Minnesota,Psathyrella cystidiosa,Fungi,,E,,,
Minnesota,Psathyrella rhodospora ,Fungi,,E,,,
Minnesota,Suillus weaverae ,Fungi,,E,,,
Minnesota,Caloplaca parvula,Fungi,,E,,,
Minnesota,Dermatocarpon moulinsii,Fungi,,E,,,
Minnesota,Leptogium apalachense ,Fungi,,E,,,
Minnesota,Lobaria scrobiculata,Fungi,,E,,,
Minnesota,Parmelia stictica,Fungi,,E,,,
Minnesota,Pseudocyphellaria crocata ,Fungi,,E,,,
Minnesota,Umbilicaria torrefacta,Fungi,,E,,,
Minnesota,Arcidens confragosus,Invertebrates,Mollusks,E,,,
Minnesota,Cumberlandia monodonta,Invertebrates,Mollusks,E,,,
Minnesota,Cyclonaias tuberculata,Invertebrates,Mollusks,E,,,
Minnesota,Elliptio crassidens,Invertebrates,Mollusks,E,,,
Minnesota,Epioblasma triquetra,Invertebrates,Mollusks,E,,,
Minnesota,Fusconaia ebena ,Invertebrates,Mollusks,E,,,
Minnesota,Lampsilis higginsii,Invertebrates,Mollusks,E,,,
Minnesota,Lampsilis teres,Invertebrates,Mollusks,E,,,
Minnesota,Megalonaias nervosa ,Invertebrates,Mollusks,E,,,
Minnesota,Plethobasus cyphyus,Invertebrates,Mollusks,E,,,
Minnesota,Quadrula fragosa,Invertebrates,Mollusks,E,,,
Minnesota,Simpsonaias ambigua ,Invertebrates,Mollusks,E,,,
Minnesota,Tritogonia verrucosa ,Invertebrates,Mollusks,E,,,
Minnesota,Erynnis persius persius,Invertebrates,Insects,E,,,
Minnesota,Hesperia assiniboia,Invertebrates,Insects,E,,,
Minnesota,Hesperia dacotae,Invertebrates,Insects,E,,,
Minnesota,Hesperia ottoe,Invertebrates,Insects,E,,,
Minnesota,Hesperia uncas ,Invertebrates,Insects,E,,,
Minnesota,Lycaeides melissa samuelis,Invertebrates,Insects,E,,,
Minnesota,Oarisma poweshiek,Invertebrates,Insects,E,,,
Minnesota,Oeneis uhleri varuna ,Invertebrates,Insects,E,,,
Minnesota,Hydroptila waskesia ,Invertebrates,Insects,E,,,
Minnesota,Limnephilus janus,Invertebrates,Insects,E,,,
Minnesota,Limnephilus secludens,Invertebrates,Insects,E,,,
Minnesota,Ochrotrichia spinosa,Invertebrates,Insects,E,,,
Minnesota,Polycentropus milaca,Invertebrates,Insects,E,,,
Minnesota,Cicindela fulgida fulgida,Invertebrates,Insects,E,,,
Minnesota,Cicindela hirticollis rhodensis,Invertebrates,Insects,E,,,
Minnesota,Cicindela limbata nympha ,Invertebrates,Insects,E,,,
Minnesota,Achnatherum hymenoides,Plants,Vascular,E,,,
Minnesota,Agalinis auriculata,Plants,Vascular,E,,,
Minnesota,Agalinis gattingeri ,Plants,Vascular,E,,,
Minnesota,Agrostis hyemalis ,Plants,Vascular,E,,,
Minnesota,Allium schoenoprasum ,Plants,Vascular,E,,,
Minnesota,Aristida longespica var. geniculata ,Plants,Vascular,E,,,
Minnesota,Asclepias stenophylla ,Plants,Vascular,E,,,
Minnesota,Astragalus alpinus var. alpinus ,Plants,Vascular,E,,,
Minnesota,Bartonia virginica ,Plants,Vascular,E,,,
Minnesota,Botrychium ascendens,Plants,Vascular,E,,,
Minnesota,Botrychium gallicomontanum,Plants,Vascular,E,,,
Minnesota,Botrychium lineare,Plants,Vascular,E,,,
Minnesota,Botrychium spathulatum,Plants,Vascular,E,,,
Minnesota,Calamagrostis purpurascens,Plants,Vascular,E,,,
Minnesota,Caltha natans,Plants,Vascular,E,,,
Minnesota,Carex careyana ,Plants,Vascular,E,,,
Minnesota,Carex formosa,Plants,Vascular,E,,,
Minnesota,Carex pallescens ,Plants,Vascular,E,,,
Minnesota,Carex plantaginea,Plants,Vascular,E,,,
Minnesota,Carex supina ssp. spaniocarpa ,Plants,Vascular,E,,,
Minnesota,Castilleja septentrionalis,Plants,Vascular,E,,,
Minnesota,Chrysosplenium iowense ,Plants,Vascular,E,,,
Minnesota,Commelina erecta,Plants,Vascular,E,,,
Minnesota,Diarrhena obovata ,Plants,Vascular,E,,,
Minnesota,Dodecatheon meadia var. meadia,Plants,Vascular,E,,,
Minnesota,Draba cana,Plants,Vascular,E,,,
Minnesota,Draba norvegica ,Plants,Vascular,E,,,
Minnesota,Dryopteris marginalis ,Plants,Vascular,E,,,
Minnesota,Eleocharis wolfii ,Plants,Vascular,E,,,
Minnesota,Elodea bifoliata,Plants,Vascular,E,,,
Minnesota,Empetrum atropurpureum,Plants,Vascular,E,,,
Minnesota,Empetrum nigrum ,Plants,Vascular,E,,,
Minnesota,Erigeron acris var. kamtschaticus ,Plants,Vascular,E,,,
Minnesota,Erythronium propullans ,Plants,Vascular,E,,,
Minnesota,Escobaria vivipara ,Plants,Vascular,E,,,
Minnesota,Fimbristylis puberula var. interior ,Plants,Vascular,E,,,
Minnesota,Hasteola suaveolens,Plants,Vascular,E,,,
Minnesota,Hybanthus concolor,Plants,Vascular,E,,,
Minnesota,Hydrastis canadensis,Plants,Vascular,E,,,
Minnesota,Iodanthus pinnatifidus ,Plants,Vascular,E,,,
Minnesota,Isoetes melanopoda,Plants,Vascular,E,,,
Minnesota,Juglans cinerea ,Plants,Vascular,E,,,
Minnesota,Juncus articulatus ,Plants,Vascular,E,,,
Minnesota,Juncus marginatus ,Plants,Vascular,E,,,
Minnesota,Juncus subtilis,Plants,Vascular,E,,,
Minnesota,Lechea tenuifolia var. tenuifolia,Plants,Vascular,E,,,
Minnesota,Listera auriculata,Plants,Vascular,E,,,
Minnesota,Lysimachia maritima,Plants,Vascular,E,,,
Minnesota,Malaxis paludosa,Plants,Vascular,E,,,
Minnesota,Marsilea vestita,Plants,Vascular,E,,,
Minnesota,Montia chamissoi ,Plants,Vascular,E,,,
Minnesota,Osmorhiza berteroi ,Plants,Vascular,E,,,
Minnesota,Oxytropis viscida,Plants,Vascular,E,,,
Minnesota,Packera cana,Plants,Vascular,E,,,
Minnesota,Packera indecora ,Plants,Vascular,E,,,
Minnesota,Paronychia canadensis,Plants,Vascular,E,,,
Minnesota,Paronychia fastigiata var. fastigiata ,Plants,Vascular,E,,,
Minnesota,Parthenium integrifolium,Plants,Vascular,E,,,
Minnesota,Phegopteris hexagonoptera ,Plants,Vascular,E,,,
Minnesota,Physaria ludoviciana,Plants,Vascular,E,,,
Minnesota,Platanthera praeclara,Plants,Vascular,E,,,
Minnesota,Polanisia jamesii,Plants,Vascular,E,,,
Minnesota,Polemonium occidentale ssp. lacustre,Plants,Vascular,E,,,
Minnesota,Polygala cruciata ,Plants,Vascular,E,,,
Minnesota,Polystichum acrostichoides,Plants,Vascular,E,,,
Minnesota,Potamogeton bicupulatus ,Plants,Vascular,E,,,
Minnesota,Potamogeton confervoides,Plants,Vascular,E,,,
Minnesota,Potamogeton diversifolius,Plants,Vascular,E,,,
Minnesota,Potamogeton oakesianus,Plants,Vascular,E,,,
Minnesota,Potamogeton pulcher ,Plants,Vascular,E,,,
Minnesota,Prosartes trachycarpa,Plants,Vascular,E,,,
Minnesota,Psoralidium tenuiflorum,Plants,Vascular,E,,,
Minnesota,Rhodiola integrifolia ssp. leedyi,Plants,Vascular,E,,,
Minnesota,Rubus missouricus,Plants,Vascular,E,,,
Minnesota,Rubus stipulatus ,Plants,Vascular,E,,,
Minnesota,Sagina nodosa ssp. borealis,Plants,Vascular,E,,,
Minnesota,Sagittaria brevirostra,Plants,Vascular,E,,,
Minnesota,Saxifraga cernua,Plants,Vascular,E,,,
Minnesota,Scleria triglomerata ,Plants,Vascular,E,,,
Minnesota,Selaginella selaginoides,Plants,Vascular,E,,,
Minnesota,Stuckenia vaginata,Plants,Vascular,E,,,
Minnesota,Tofieldia pusilla,Plants,Vascular,E,,,
Minnesota,Tsuga canadensis var. canadensis,Plants,Vascular,E,,,
Minnesota,Utricularia purpurea ,Plants,Vascular,E,,,
Minnesota,Vaccinium uliginosum ,Plants,Vascular,E,,,
Minnesota,Xyris torta ,Plants,Vascular,E,,,
Minnesota,Bryoxiphium norvegicum,Plants,Nonvascular,E,,,
Minnesota,Schistostega pennata,Plants,Nonvascular,E,,,
Minnesota,Splachnum rubrum,Plants,Nonvascular,E,,,
Minnesota,Sistrurus catenatus,Reptiles,Snakes,E,,,
Mississippi,Rana sevosa,Amphibians,Frogs/Toads,E,,,
Mississippi,Eurycea lucifuga,Amphibians,Salamanders,E,,,
Mississippi,Aneides aeneus,Amphibians,Salamanders,E,,,
Mississippi,Cryptobranchus alleganiensis,Amphibians,Salamanders,E,,,
Mississippi,Amphiuma pholeter,Amphibians,Salamanders,E,,,
Mississippi,Gyrinophilus porphyriticus,Amphibians,Salamanders,E,,,
Mississippi,Elanoides foricatus,Birds,,E,,,
Mississippi,Vermivora bachmanii,Birds,,E,,,
Mississippi,Thryomanes bewickii,Birds,,E,,,
Mississippi,Pelecanus occidentalis,Birds,,E,,,
Mississippi,Campephilus principalis,Birds,,E,,,
Mississippi,Sterna antillarum,Birds,,E,Interior population nesting along mississippi river only,,
Mississippi,Grus canadensis pulla,Birds,,E,,,
Mississippi,Falco peregrinus,Birds,,E,,,
Mississippi,Charadrius melodus,Birds,,E,,,
Mississippi,Picoides borealis,Birds,,E,,,
Mississippi,Charadrius alexandrinus,Birds,,E,,,
Mississippi,Mycteria americana,Birds,,E,,,
Mississippi,Scaphirhynchus suttkusi,Fish,,E,,,
Mississippi,Etheostoma rubrum,Fish,,E,,,
Mississippi,Notropis boops,Fish,,E,,,
Mississippi,Crystallaria asprella,Fish,,E,,,
Mississippi,Noturus munitus,Fish,,E,,,
Mississippi,Etheostoma blennioides,Fish,,E,,,
Mississippi,Acipenser oxyrhinchus desotoi,Fish,,E,,,
Mississippi,Notropis chalybaeus,Fish,,E,,,
Mississippi,Scaphirhynchus albus,Fish,,E,,,
Mississippi,Percina aurora,Fish,,E,,,
Mississippi,Noturus gladiator,Fish,,E,,,
Mississippi,Scaphirhynchus albus,Fish,,E,,,
Mississippi,Noturus exilis,Fish,,E,,,
Mississippi,Percina phoxocephala,Fish,,E,,,
Mississippi,Phoxinus erythrogaster,Fish,,E,,,
Mississippi,Phenacobius mirabilis,Fish,,E,,,
Mississippi,Medionidus acutissimus,Invertebrates,Mollusks,E,,,
Mississippi,Pleurobema curtum,Invertebrates,Mollusks,E,,,
Mississippi,Epioblasma brevidens,Invertebrates,Mollusks,E,,,
Mississippi,Elliptio arctata,Invertebrates,Mollusks,E,,,
Mississippi,Potamilus capax,Invertebrates,Mollusks,E,,,
Mississippi,Potamilus inflatus,Invertebrates,Mollusks,E,,,
Mississippi,Ptychobranchus fasciolaris,Invertebrates,Mollusks,E,,,
Mississippi,Quadrula metanevra,Invertebrates,Mollusks,E,,,
Mississippi,Actinonaias ligamentina,Invertebrates,Mollusks,E,,,
Mississippi,Hamiota perovalis,Invertebrates,Mollusks,E,,,
Mississippi,Pleurobema perovatum,Invertebrates,Mollusks,E,,,
Mississippi,Cyclonaias tuberculata,Invertebrates,Mollusks,E,,,
Mississippi,Pleurobema rubrum,Invertebrates,Mollusks,E,,,
Mississippi,Quadrula cylindrica cylindrica,Invertebrates,Mollusks,E,,,
Mississippi,Plethobasus cyphyus,Invertebrates,Mollusks,E,,,
Mississippi,Lexingtonia dolabelloides,Invertebrates,Mollusks,E,,,
Mississippi,Epioblasma triquetra,Invertebrates,Mollusks,E,,,
Mississippi,Pleurobema decisum,Invertebrates,Mollusks,E,,,
Mississippi,Epioblasma penita,Invertebrates,Mollusks,E,,,
Mississippi,Pleurobema taitianum,Invertebrates,Mollusks,E,,,
